Trial,Seed,Scenario,Policy,Route_Name,Available,Hop_Count,Bottleneck_Photons_Per_Slot,Contact_Probability,Optical_Success_Lower,Physical_Success_Lower,PAT_s,Propagation_s,Policy_Score,Selected
2,1000001,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.77064425814594606,0
2,1000001,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
2,1000001,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,0.99428649795771684,0
2,1000001,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,0.84988740916237837,1
2,1000001,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.7223086082527399,0
2,1000001,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
2,1000001,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay2_Mars,1,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,0.7223086082527399,0
2,1000001,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,0,0
2,1000001,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.72230848343733678,0
2,1000001,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
2,1000001,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay2_Mars,1,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,0.72230860682343212,1
2,1000001,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,0,0
2,1000001,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.27832144268554487,0
2,1000001,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
2,1000001,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,0.35909084756159387,1
2,1000001,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,1,1
2,1000001,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.77064425814594606,0
2,1000001,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
2,1000001,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,0.99428649795771684,0
2,1000001,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,0.84988740916237837,1
2,1000001,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.7223086082527399,0
2,1000001,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
2,1000001,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay2_Mars,1,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,0.7223086082527399,0
2,1000001,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,0,0
2,1000001,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.72230848343733678,0
2,1000001,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
2,1000001,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay2_Mars,1,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,0.72230860682343212,1
2,1000001,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,0,0
2,1000001,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.27832144268554487,0
2,1000001,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
2,1000001,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,0.35909084756159387,1
3,1000002,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,45.730551937018554,0.83023185972960289,0.99999996837656624,0.83023183347482066,60,1200.3414760966537,1,1
3,1000002,Control,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,41.512259695759006,0.68928494091007497,0.99999873542567141,0.68928406925803365,120,1517.4080483974019,0.79104725809539789,0
3,1000002,Control,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,53.362536138517463,0.68928494091007497,0.99999999975282827,0.68928494073970326,120,1371.7558423811156,0.87504017771346376,0
3,1000002,Control,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,45.49144784767153,0.68928494091007497,0.99999992494237366,0.68928488917398345,120,1206.827410059451,0.99462563253972014,0
3,1000002,Control,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,45.730551937018554,0.83023185972960289,0.99999996837656624,0.83023183347482066,60,1200.3414760966537,0.83023185972960289,1
3,1000002,Control,B2_Contact_Aware,Earth_Relay0_Mars,1,2,41.512259695759006,0.68928494091007497,0.99999873542567141,0.68928406925803365,120,1517.4080483974019,0.68928494091007497,0
3,1000002,Control,B2_Contact_Aware,Earth_Relay1_Mars,1,2,53.362536138517463,0.68928494091007497,0.99999999975282827,0.68928494073970326,120,1371.7558423811156,0.68928494091007497,0
3,1000002,Control,B2_Contact_Aware,Earth_Relay2_Mars,1,2,45.49144784767153,0.68928494091007497,0.99999992494237366,0.68928488917398345,120,1206.827410059451,0.68928494091007497,0
3,1000002,Control,B3_Physical_Success,Direct_Earth_to_Mars,1,1,45.730551937018554,0.83023185972960289,0.99999996837656624,0.83023183347482066,60,1200.3414760966537,0.83023183347482066,1
3,1000002,Control,B3_Physical_Success,Earth_Relay0_Mars,1,2,41.512259695759006,0.68928494091007497,0.99999873542567141,0.68928406925803365,120,1517.4080483974019,0.68928406925803365,0
3,1000002,Control,B3_Physical_Success,Earth_Relay1_Mars,1,2,53.362536138517463,0.68928494091007497,0.99999999975282827,0.68928494073970326,120,1371.7558423811156,0.68928494073970326,0
3,1000002,Control,B3_Physical_Success,Earth_Relay2_Mars,1,2,45.49144784767153,0.68928494091007497,0.99999992494237366,0.68928488917398345,120,1206.827410059451,0.68928488917398345,0
3,1000002,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,45.730551937018554,0.83023185972960289,0.99999996837656624,0.83023183347482066,60,1200.3414760966537,0.83023183347482066,1
3,1000002,Control,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,41.512259695759006,0.68928494091007497,0.99999873542567141,0.68928406925803365,120,1517.4080483974019,0.2726281365177029,0
