Trial,Seed,Scenario,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
103,1000102,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,308.53994999459781
103,1000102,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,308.53994999459781
103,1000102,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,308.53994999459781
103,1000102,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,308.53994999459781
103,1000102,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,308.53994999459781
104,1000103,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,180,0,20,20,0,0.90000000000000002,184320,1352.5881278508825
104,1000103,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,180,0,20,20,0,0.90000000000000002,184320,1352.5881278508825
104,1000103,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,180,0,20,20,0,0.90000000000000002,184320,1352.5881278508825
104,1000103,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,180,0,20,20,0,0.90000000000000002,184320,1352.5881278508825
104,1000103,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,145,0,55,20,35,0.72499999999999998,148480,1352.5881278508843
104,1000103,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,145,0,55,20,35,0.72499999999999998,148480,1352.5881278508843
104,1000103,Direct_Background_16,B3_Physical_Success,Earth_Relay1_Mars,200,0,163,37,37,0,0,0,0
104,1000103,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,145,0,55,20,35,0.72499999999999998,148480,1352.5881278508843
104,1000103,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,20,180,0,0,0
104,1000103,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,20,180,0,0,0
104,1000103,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,200,0,163,37,37,0,0,0,0
104,1000103,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,163,0,37,37,0,0.81499999999999995,166912,1419.2558744165228
104,1000103,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,20,180,0,0,0
104,1000103,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,20,180,0,0,0
104,1000103,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,200,0,163,37,37,0,0,0,0
104,1000103,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,163,0,37,37,0,0.81499999999999995,166912,1419.2558744165228
105,1000104,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,198,0,2,2,0,0.98999999999999999,202752,866.16191813140142
105,1000104,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,198,0,2,2,0,0.98999999999999999,202752,866.16191813140142
105,1000104,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,198,0,2,2,0,0.98999999999999999,202752,866.16191813140142
