Trial,Seed,Route_Name,Route_Available,Hop_Number,Hop_Distance_m,Optical_Degradation_Factor,Background_Photons_Per_Slot,Diffraction_Efficiency,Received_Power_W,Photon_Flux_Per_s,Signal_Photons_Per_Slot,PPM_Order,Packet_Bits,Conservative_Uncoded_SER,Uncoded_Packet_Success_Probability
26,100025,Earth_Relay1_Mars,1,1,365670647289.74622,0.87280450328503378,0.10000000000000001,3.0722471356230442e-15,2.1451769081410713e-14,167383.15570973567,0.16738315570973566,16,8192,0.92623011901101193,0
26,100025,Earth_Relay1_Mars,1,2,73106531415.243561,0.87280450328503378,0.10000000000000001,7.6864178688180019e-14,5.3669921040279238e-13,4187738.8835958457,4.1877388835958458,16,8192,0.068497365217381589,7.7448231378793698e-64
26,100025,Earth_Relay2_Mars,1,1,360742734923.95081,0.87280450328503378,0.10000000000000001,3.156757071726367e-15,2.2041854303837197e-14,171987.45320578772,0.1719874532057877,16,8192,0.92476498285713848,0
26,100025,Earth_Relay2_Mars,1,2,1000000000.0000041,0.87280450328503378,0.10000000000000001,4.1080559421807617e-10,2.8684237808657692e-09,22381642396.580826,22381.642396580824,16,8192,0,1
26,100025,Direct_Earth_to_Mars,1,1,359769725046.88574,0.87280450328503378,1,3.1738552829516315e-15,2.2161241469881434e-14,172919.00344427334,0.17291900344427333,16,8192,0.94910338169976849,0
26,100025,Earth_Relay0_Mars,1,1,346085403513.89191,0.87280450328503378,1,3.4298077967566118e-15,2.3948413523290326e-14,186863.89055174525,0.18686389055174524,16,8192,0.9476152719518629,0
26,100025,Earth_Relay0_Mars,1,2,72578402467.52507,0.87280450328503378,1,7.7986878876536065e-14,5.4453839264468122e-13,4248906.1960376026,4.248906196037602,16,8192,0.24737590148161326,1.7060423576769032e-253
26,100025,Earth_Relay1_Mars,1,1,365670647289.74622,0.87280450328503378,1,3.0722471356230442e-15,2.1451769081410713e-14,167383.15570973567,0.16738315570973566,16,8192,0.94968801967563399,0
26,100025,Earth_Relay1_Mars,1,2,73106531415.243561,0.87280450328503378,1,7.6864178688180019e-14,5.3669921040279238e-13,4187738.8835958457,4.1877388835958458,16,8192,0.25484968944920949,2.2671493912930163e-262
26,100025,Earth_Relay2_Mars,1,1,360742734923.95081,0.87280450328503378,1,3.156757071726367e-15,2.2041854303837197e-14,171987.45320578772,0.1719874532057877,16,8192,0.94920200569607216,0
26,100025,Earth_Relay2_Mars,1,2,1000000000.0000041,0.87280450328503378,1,4.1080559421807617e-10,2.8684237808657692e-09,22381642396.580826,22381.642396580824,16,8192,0,1
26,100025,Direct_Earth_to_Mars,1,1,359769725046.88574,0.87280450328503378,4,3.1738552829516315e-15,2.2161241469881434e-14,172919.00344427334,0.17291900344427333,16,8192,0.94770423524914593,0
26,100025,Earth_Relay0_Mars,1,1,346085403513.89191,0.87280450328503378,4,3.4298077967566118e-15,2.3948413523290326e-14,186863.89055174525,0.18686389055174524,16,8192,0.94696906029497863,0
26,100025,Earth_Relay0_Mars,1,2,72578402467.52507,0.87280450328503378,4,7.7986878876536065e-14,5.4453839264468122e-13,4248906.1960376026,4.248906196037602,16,8192,0.51981646847047525,0
26,100025,Earth_Relay1_Mars,1,1,365670647289.74622,0.87280450328503378,4,3.0722471356230442e-15,2.1451769081410713e-14,167383.15570973567,0.16738315570973566,16,8192,0.94799428112580308,0
26,100025,Earth_Relay1_Mars,1,2,73106531415.243561,0.87280450328503378,4,7.6864178688180019e-14,5.3669921040279238e-13,4187738.8835958457,4.1877388835958458,16,8192,0.52750429389926445,0
26,100025,Earth_Relay2_Mars,1,1,360742734923.95081,0.87280450328503378,4,3.156757071726367e-15,2.2041854303837197e-14,171987.45320578772,0.1719874532057877,16,8192,0.94775311471935686,0
26,100025,Earth_Relay2_Mars,1,2,1000000000.0000041,0.87280450328503378,4,4.1080559421807617e-10,2.8684237808657692e-09,22381642396.580826,22381.642396580824,16,8192,0,1
27,100026,Direct_Earth_to_Mars,1,1,128249336309.59511,0.8672607583353622,0,2.4976184645915252e-14,1.7328691869072396e-13,1352117.4493158539,1.3521174493158539,16,8192,0.25869191328709551,5.7202484139859899e-267
27,100026,Earth_Relay0_Mars,1,1,81032050865.479965,0.8672607583353622,0,6.2563737843895758e-14,4.3407259781433474e-13,3386967.3383836471,3.3869673383836472,16,8192,0.033811059076925609,2.5533091658186308e-31
27,100026,Earth_Relay0_Mars,1,2,85115293543.369034,0.8672607583353622,0,5.6704972806979609e-14,3.934239817437379e-13,3069795.6586350538,3.0697956586350537,16,8192,0.046430641588810051,5.1699240199213387e-43
27,100026,Earth_Relay1_Mars,1,1,186882265263.59088,0.8672607583353622,0,1.1762514441857588e-14,8.1609337558208508e-14,636778.64534311322,0.63677864534311324,16,8192,0.52899375877882093,0
27,100026,Earth_Relay1_Mars,1,2,85581254097.629456,0.8672607583353622,0,5.6089175557640878e-14,3.8915152742819917e-13,3036458.6931266817,3.0364586931266815,16,8192,0.048004587816719568,1.7546236269613792e-44
27,100026,Earth_Relay2_Mars,1,1,128944391397.90105,0.8672607583353622,0,2.470764971711908e-14,1.7142380024282554e-13,1337579.9701882931,1.3375799701882931,16,8192,0.26248011027863205,1.587133419567771e-271
27,100026,Earth_Relay2_Mars,1,2,999999999.99999356,0.8672607583353622,0,4.108055942180848e-10,2.8502045693598828e-09,22239482134.421326,22239.482134421323,16,8192,0,1
27,100026,Direct_Earth_to_Mars,1,1,128249336309.59511,0.8672607583353622,0.01,2.4976184645915252e-14,1.7328691869072396e-13,1352117.4493158539,1.3521174493158539,16,8192,0.30488888879184473,4.9406564584124654e-324
27,100026,Earth_Relay0_Mars,1,1,81032050865.479965,0.8672607583353622,0.01,6.2563737843895758e-14,4.3407259781433474e-13,3386967.3383836471,3.3869673383836472,16,8192,0.049458226420278972,7.6742014695758933e-46
27,100026,Earth_Relay0_Mars,1,2,85115293543.369034,0.8672607583353622,0.01,5.6704972806979609e-14,3.934239817437379e-13,3069795.6586350538,3.0697956586350537,16,8192,0.065851705435967967,2.5799431886137111e-61
27,100026,Earth_Relay1_Mars,1,1,186882265263.59088,0.8672607583353622,0.01,1.1762514441857588e-14,8.1609337558208508e-14,636778.64534311322,0.63677864534311324,16,8192,0.57099525717627664,0
27,100026,Earth_Relay1_Mars,1,2,85581254097.629456,0.8672607583353622,0.01,5.6089175557640878e-14,3.8915152742819917e-13,3036458.6931266817,3.0364586931266815,16,8192,0.067859675971170041,3.1455296387560585e-63
27,100026,Earth_Relay2_Mars,1,1,128944391397.90105,0.8672607583353622,0.01,2.470764971711908e-14,1.7142380024282554e-13,1337579.9701882931,1.3375799701882931,16,8192,0.30882353633830006,0
27,100026,Earth_Relay2_Mars,1,2,999999999.99999356,0.8672607583353622,0.01,4.108055942180848e-10,2.8502045693598828e-09,22239482134.421326,22239.482134421323,16,8192,0,1
27,100026,Direct_Earth_to_Mars,1,1,128249336309.59511,0.8672607583353622,0.10000000000000001,2.4976184645915252e-14,1.7328691869072396e-13,1352117.4493158539,1.3521174493158539,16,8192,0.51517834025150067,0
27,100026,Earth_Relay0_Mars,1,1,81032050865.479965,0.8672607583353622,0.10000000000000001,6.2563737843895758e-14,4.3407259781433474e-13,3386967.3383836471,3.3869673383836472,16,8192,0.12661531442243357,3.8816149510242536e-121
27,100026,Earth_Relay0_Mars,1,2,85115293543.369034,0.8672607583353622,0.10000000000000001,5.6704972806979609e-14,3.934239817437379e-13,3069795.6586350538,3.0697956586350537,16,8192,0.1603324155866106,3.7318958319599568e-156
27,100026,Earth_Relay1_Mars,1,1,186882265263.59088,0.8672607583353622,0.10000000000000001,1.1762514441857588e-14,8.1609337558208508e-14,636778.64534311322,0.63677864534311324,16,8192,0.76152499514956928,0
27,100026,Earth_Relay1_Mars,1,2,85581254097.629456,0.8672607583353622,0.10000000000000001,5.6089175557640878e-14,3.8915152742819917e-13,3036458.6931266817,3.0364586931266815,16,8192,0.1643152859529784,2.2026964778182147e-160
27,100026,Earth_Relay2_Mars,1,1,128944391397.90105,0.8672607583353622,0.10000000000000001,2.470764971711908e-14,1.7142380024282554e-13,1337579.9701882931,1.3375799701882931,16,8192,0.51969282925010285,0
27,100026,Earth_Relay2_Mars,1,2,999999999.99999356,0.8672607583353622,0.10000000000000001,4.108055942180848e-10,2.8502045693598828e-09,22239482134.421326,22239.482134421323,16,8192,0,1
27,100026,Direct_Earth_to_Mars,1,1,128249336309.59511,0.8672607583353622,1,2.4976184645915252e-14,1.7328691869072396e-13,1352117.4493158539,1.3521174493158539,16,8192,0.76082322610809272,0
27,100026,Earth_Relay0_Mars,1,1,81032050865.479965,0.8672607583353622,1,6.2563737843895758e-14,4.3407259781433474e-13,3386967.3383836471,3.3869673383836472,16,8192,0.3688418625702955,0
27,100026,Earth_Relay0_Mars,1,2,85115293543.369034,0.8672607583353622,1,5.6704972806979609e-14,3.934239817437379e-13,3069795.6586350538,3.0697956586350537,16,8192,0.42220475574603755,0
27,100026,Earth_Relay1_Mars,1,1,186882265263.59088,0.8672607583353622,1,1.1762514441857588e-14,8.1609337558208508e-14,636778.64534311322,0.63677864534311324,16,8192,0.88851559924581414,0
27,100026,Earth_Relay1_Mars,1,2,85581254097.629456,0.8672607583353622,1,5.6089175557640878e-14,3.8915152742819917e-13,3036458.6931266817,3.0364586931266815,16,8192,0.42806838156203431,0
27,100026,Earth_Relay2_Mars,1,1,128944391397.90105,0.8672607583353622,1,2.470764971711908e-14,1.7142380024282554e-13,1337579.9701882931,1.3375799701882931,16,8192,0.76368617565231833,0
27,100026,Earth_Relay2_Mars,1,2,999999999.99999356,0.8672607583353622,1,4.108055942180848e-10,2.8502045693598828e-09,22239482134.421326,22239.482134421323,16,8192,0,1
27,100026,Direct_Earth_to_Mars,1,1,128249336309.59511,0.8672607583353622,4,2.4976184645915252e-14,1.7328691869072396e-13,1352117.4493158539,1.3521174493158539,16,8192,0.86236437689071854,0
27,100026,Earth_Relay0_Mars,1,1,81032050865.479965,0.8672607583353622,4,6.2563737843895758e-14,4.3407259781433474e-13,3386967.3383836471,3.3869673383836472,16,8192,0.62956863303361532,0
27,100026,Earth_Relay0_Mars,1,2,85115293543.369034,0.8672607583353622,4,5.6704972806979609e-14,3.934239817437379e-13,3069795.6586350538,3.0697956586350537,16,8192,0.66981676792349709,0
27,100026,Earth_Relay1_Mars,1,1,186882265263.59088,0.8672607583353622,4,1.1762514441857588e-14,8.1609337558208508e-14,636778.64534311322,0.63677864534311324,16,8192,0.91971319219522685,0
27,100026,Earth_Relay1_Mars,1,2,85581254097.629456,0.8672607583353622,4,5.6089175557640878e-14,3.8915152742819917e-13,3036458.6931266817,3.0364586931266815,16,8192,0.67400992274845972,0
27,100026,Earth_Relay2_Mars,1,1,128944391397.90105,0.8672607583353622,4,2.470764971711908e-14,1.7142380024282554e-13,1337579.9701882931,1.3375799701882931,16,8192,0.86369346771158551,0
27,100026,Earth_Relay2_Mars,1,2,999999999.99999356,0.8672607583353622,4,4.108055942180848e-10,2.8502045693598828e-09,22239482134.421326,22239.482134421323,16,8192,0,1
28,100027,Direct_Earth_to_Mars,1,1,391797973508.9906,0.96013863247905873,0,2.6761594035354515e-15,2.0555872240052016e-14,160392.68140769075,0.16039268140769075,16,8192,0.85180923363473349,0
28,100027,Earth_Relay0_Mars,0,1,396298947853.81812,0.96013863247905873,0,2.615715527229038e-15,2.009159623414343e-14,156770.04391358155,0.15677004391358154,16,8192,0.85490062581811965,0
28,100027,Earth_Relay0_Mars,0,2,77433987023.667053,0.96013863247905873,0,6.8513019212811659e-14,5.2625597259200375e-13,4106252.7323155859,4.1062527323155855,16,8192,0.016469374192685904,1.6966576774252241e-15
28,100027,Earth_Relay1_Mars,0,1,376203031573.27161,0.96013863247905873,0,2.9026305856314759e-15,2.229542208864076e-14,173965.98354730287,0.17396598354730286,16,8192,0.84032548206426949,0
28,100027,Earth_Relay1_Mars,0,2,75706432747.858475,0.96013863247905873,0,7.1675508583439372e-14,5.5054739834835622e-13,4295793.0673973411,4.2957930673973408,16,8192,0.013625761264124625,6.2725631000830974e-13
28,100027,Earth_Relay2_Mars,1,1,392793806466.11157,0.96013863247905873,0,2.6626071048486356e-15,2.0451775555827159e-14,159580.4392360381,0.1595804392360381,16,8192,0.85250139007776737,0
28,100027,Earth_Relay2_Mars,1,2,1000000000.0000012,0.96013863247905873,0,4.1080559421807849e-10,3.1554425715783438e-09,24621183142.854027,24621.183142854024,16,8192,0,1
28,100027,Direct_Earth_to_Mars,1,1,391797973508.9906,0.96013863247905873,0.01,2.6761594035354515e-15,2.0555872240052016e-14,160392.68140769075,0.16039268140769075,16,8192,0.86335867695603719,0
28,100027,Earth_Relay0_Mars,0,1,396298947853.81812,0.96013863247905873,0.01,2.615715527229038e-15,2.009159623414343e-14,156770.04391358155,0.15677004391358154,16,8192,0.86606450504749088,0
28,100027,Earth_Relay0_Mars,0,2,77433987023.667053,0.96013863247905873,0.01,6.8513019212811659e-14,5.2625597259200375e-13,4106252.7323155859,4.1062527323155855,16,8192,0.025757792416052916,6.1644560497817093e-24
28,100027,Earth_Relay1_Mars,0,1,376203031573.27161,0.96013863247905873,0.01,2.9026305856314759e-15,2.229542208864076e-14,173965.98354730287,0.17396598354730286,16,8192,0.85329366615846602,0
28,100027,Earth_Relay1_Mars,0,2,75706432747.858475,0.96013863247905873,0.01,7.1675508583439372e-14,5.5054739834835622e-13,4295793.0673973411,4.2957930673973408,16,8192,0.021674671109398802,3.2343978286221552e-20
28,100027,Earth_Relay2_Mars,1,1,392793806466.11157,0.96013863247905873,0.01,2.6626071048486356e-15,2.0451775555827159e-14,159580.4392360381,0.1595804392360381,16,8192,0.86396464001251905,0
28,100027,Earth_Relay2_Mars,1,2,1000000000.0000012,0.96013863247905873,0.01,4.1080559421807849e-10,3.1554425715783438e-09,24621183142.854027,24621.183142854024,16,8192,0,1
28,100027,Direct_Earth_to_Mars,1,1,391797973508.9906,0.96013863247905873,0.10000000000000001,2.6761594035354515e-15,2.0555872240052016e-14,160392.68140769075,0.16039268140769075,16,8192,0.92844487485651428,0
28,100027,Earth_Relay0_Mars,0,1,396298947853.81812,0.96013863247905873,0.10000000000000001,2.615715527229038e-15,2.009159623414343e-14,156770.04391358155,0.15677004391358154,16,8192,0.92958794842784331,0
28,100027,Earth_Relay0_Mars,0,2,77433987023.667053,0.96013863247905873,0.10000000000000001,6.8513019212811659e-14,5.2625597259200375e-13,4106252.7323155859,4.1062527323155855,16,8192,0.072992683185546969,3.8575877576918234e-68
28,100027,Earth_Relay1_Mars,0,1,376203031573.27161,0.96013863247905873,0.10000000000000001,2.9026305856314759e-15,2.229542208864076e-14,173965.98354730287,0.17396598354730286,16,8192,0.9241338588637027,0
28,100027,Earth_Relay1_Mars,0,2,75706432747.858475,0.96013863247905873,0.10000000000000001,7.1675508583439372e-14,5.5054739834835622e-13,4295793.0673973411,4.2957930673973408,16,8192,0.062939835763129115,1.5128310388686054e-58
28,100027,Earth_Relay2_Mars,1,1,392793806466.11157,0.96013863247905873,0.10000000000000001,2.6626071048486356e-15,2.0451775555827159e-14,159580.4392360381,0.1595804392360381,16,8192,0.92870144611104177,0
28,100027,Earth_Relay2_Mars,1,2,1000000000.0000012,0.96013863247905873,0.10000000000000001,4.1080559421807849e-10,3.1554425715783438e-09,24621183142.854027,24621.183142854024,16,8192,0,1
28,100027,Direct_Earth_to_Mars,1,1,391797973508.9906,0.96013863247905873,1,2.6761594035354515e-15,2.0555872240052016e-14,160392.68140769075,0.16039268140769075,16,8192,0.95042130403065261,0
28,100027,Earth_Relay0_Mars,0,1,396298947853.81812,0.96013863247905873,1,2.615715527229038e-15,2.009159623414343e-14,156770.04391358155,0.15677004391358154,16,8192,0.95079912206029493,0
28,100027,Earth_Relay0_Mars,0,2,77433987023.667053,0.96013863247905873,1,6.8513019212811659e-14,5.2625597259200375e-13,4106252.7323155859,4.1062527323155855,16,8192,0.26507400763727129,1.166562806049212e-274
28,100027,Earth_Relay1_Mars,0,1,376203031573.27161,0.96013863247905873,1,2.9026305856314759e-15,2.229542208864076e-14,173965.98354730287,0.17396598354730286,16,8192,0.94899241953951197,0
28,100027,Earth_Relay1_Mars,0,2,75706432747.858475,0.96013863247905873,1,7.1675508583439372e-14,5.5054739834835622e-13,4295793.0673973411,4.2957930673973408,16,8192,0.24176279437808545,6.9314805992992512e-247
28,100027,Earth_Relay2_Mars,1,1,392793806466.11157,0.96013863247905873,1,2.6626071048486356e-15,2.0451775555827159e-14,159580.4392360381,0.1595804392360381,16,8192,0.95050614572846093,0
28,100027,Earth_Relay2_Mars,1,2,1000000000.0000012,0.96013863247905873,1,4.1080559421807849e-10,3.1554425715783438e-09,24621183142.854027,24621.183142854024,16,8192,0,1
28,100027,Direct_Earth_to_Mars,1,1,391797973508.9906,0.96013863247905873,4,2.6761594035354515e-15,2.0555872240052016e-14,160392.68140769075,0.16039268140769075,16,8192,0.94835907750622161,0
28,100027,Earth_Relay0_Mars,0,1,396298947853.81812,0.96013863247905873,4,2.615715527229038e-15,2.009159623414343e-14,156770.04391358155,0.15677004391358154,16,8192,0.9485474819617582,0
28,100027,Earth_Relay0_Mars,0,2,77433987023.667053,0.96013863247905873,4,6.8513019212811659e-14,5.2625597259200375e-13,4106252.7323155859,4.1062527323155855,16,8192,0.53778656388544821,0
28,100027,Earth_Relay1_Mars,0,1,376203031573.27161,0.96013863247905873,4,2.9026305856314759e-15,2.229542208864076e-14,173965.98354730287,0.17396598354730286,16,8192,0.94764926440190433,0
28,100027,Earth_Relay1_Mars,0,2,75706432747.858475,0.96013863247905873,4,7.1675508583439372e-14,5.5054739834835622e-13,4295793.0673973411,4.2957930673973408,16,8192,0.51394297509713804,0
28,100027,Earth_Relay2_Mars,1,1,392793806466.11157,0.96013863247905873,4,2.6626071048486356e-15,2.0451775555827159e-14,159580.4392360381,0.1595804392360381,16,8192,0.94840135833155581,0
28,100027,Earth_Relay2_Mars,1,2,1000000000.0000012,0.96013863247905873,4,4.1080559421807849e-10,3.1554425715783438e-09,24621183142.854027,24621.183142854024,16,8192,0,1
29,100028,Direct_Earth_to_Mars,1,1,375482071769.0296,0.92896795725685499,0,2.9137879175226738e-15,2.1654524876965953e-14,168965.21193874307,0.16896521193874306,16,8192,0.84453828272451947,0
29,100028,Earth_Relay0_Mars,1,1,367502717870.32227,0.92896795725685499,0,3.0416920209625487e-15,2.2605075386544432e-14,176382.13607916833,0.17638213607916831,16,8192,0.83829757837204899,0
29,100028,Earth_Relay0_Mars,1,2,73497625892.208939,0.92896795725685499,0,7.604833804273455e-14,5.6517175395470316e-13,4409903.5066027008,4.409903506602701,16,8192,0.012156351280957267,1.3226898467532176e-11
29,100028,Earth_Relay1_Mars,1,1,374802938910.43463,0.92896795725685499,0,2.9243568950992665e-15,2.1733070809042919e-14,169578.08754491384,0.16957808754491382,16,8192,0.84402084439142289,0
29,100028,Earth_Relay1_Mars,1,2,72521573132.597458,0.92896795725685499,0,7.8109150877731775e-14,5.8048718667163181e-13,4529406.2594754752,4.5294062594754747,16,8192,0.010787078897629421,2.256682326150177e-10
29,100028,Earth_Relay2_Mars,0,1,376471568574.45215,0.92896795725685499,0,2.8984911722867059e-15,2.1540843387569668e-14,168078.18176567345,0.16807818176567343,16,8192,0.84528774601274248,0
29,100028,Earth_Relay2_Mars,0,2,1000000000.000011,0.92896795725685499,0,4.1080559421807053e-10,3.0530018695235956e-09,23821862214.217731,23821.86221421773,16,8192,0,1
29,100028,Direct_Earth_to_Mars,1,1,375482071769.0296,0.92896795725685499,0.01,2.9137879175226738e-15,2.1654524876965953e-14,168965.21193874307,0.16896521193874306,16,8192,0.85698849036140445,0
29,100028,Earth_Relay0_Mars,1,1,367502717870.32227,0.92896795725685499,0.01,3.0416920209625487e-15,2.2605075386544432e-14,176382.13607916833,0.17638213607916831,16,8192,0.85151406627713366,0
29,100028,Earth_Relay0_Mars,1,2,73497625892.208939,0.92896795725685499,0.01,7.604833804273455e-14,5.6517175395470316e-13,4409903.5066027008,4.409903506602701,16,8192,0.019533055673815247,2.8490141793467307e-18
29,100028,Earth_Relay1_Mars,1,1,374802938910.43463,0.92896795725685499,0.01,2.9243568950992665e-15,2.1733070809042919e-14,169578.08754491384,0.16957808754491382,16,8192,0.85653482834442352,0
29,100028,Earth_Relay1_Mars,1,2,72521573132.597458,0.92896795725685499,0.01,7.8109150877731775e-14,5.8048718667163181e-13,4529406.2594754752,4.5294062594754747,16,8192,0.017514945387791414,1.9211050060072817e-16
29,100028,Earth_Relay2_Mars,0,1,376471568574.45215,0.92896795725685499,0.01,2.8984911722867059e-15,2.1540843387569668e-14,168078.18176567345,0.16807818176567343,16,8192,0.85764550216756819,0
29,100028,Earth_Relay2_Mars,0,2,1000000000.000011,0.92896795725685499,0.01,4.1080559421807053e-10,3.0530018695235956e-09,23821862214.217731,23821.86221421773,16,8192,0,1
29,100028,Direct_Earth_to_Mars,1,1,375482071769.0296,0.92896795725685499,0.10000000000000001,2.9137879175226738e-15,2.1654524876965953e-14,168965.21193874307,0.16896521193874306,16,8192,0.92572725834669412,0
29,100028,Earth_Relay0_Mars,1,1,367502717870.32227,0.92896795725685499,0.10000000000000001,3.0416920209625487e-15,2.2605075386544432e-14,176382.13607916833,0.17638213607916831,16,8192,0.92336189996074858,0
29,100028,Earth_Relay0_Mars,1,2,73497625892.208939,0.92896795725685499,0.10000000000000001,7.604833804273455e-14,5.6517175395470316e-13,4409903.5066027008,4.409903506602701,16,8192,0.057537053424463913,1.9645137023296938e-53
29,100028,Earth_Relay1_Mars,1,1,374802938910.43463,0.92896795725685499,0.10000000000000001,2.9243568950992665e-15,2.1733070809042919e-14,169578.08754491384,0.16957808754491382,16,8192,0.92553229450647656,0
29,100028,Earth_Relay1_Mars,1,2,72521573132.597458,0.92896795725685499,0.10000000000000001,7.8109150877731775e-14,5.8048718667163181e-13,4529406.2594754752,4.5294062594754747,16,8192,0.052353712182143908,1.484404120220911e-48
29,100028,Earth_Relay2_Mars,0,1,376471568574.45215,0.92896795725685499,0.10000000000000001,2.8984911722867059e-15,2.1540843387569668e-14,168078.18176567345,0.16807818176567343,16,8192,0.92600927650577458,0
29,100028,Earth_Relay2_Mars,0,2,1000000000.000011,0.92896795725685499,0.10000000000000001,4.1080559421807053e-10,3.0530018695235956e-09,23821862214.217731,23821.86221421773,16,8192,0,1
29,100028,Direct_Earth_to_Mars,1,1,375482071769.0296,0.92896795725685499,1,2.9137879175226738e-15,2.1654524876965953e-14,168965.21193874307,0.16896521193874306,16,8192,0.94952129471011704,0
29,100028,Earth_Relay0_Mars,1,1,367502717870.32227,0.92896795725685499,1,3.0416920209625487e-15,2.2605075386544432e-14,176382.13607916833,0.17638213607916831,16,8192,0.94873587383421987,0
29,100028,Earth_Relay0_Mars,1,2,73497625892.208939,0.92896795725685499,1,7.604833804273455e-14,5.6517175395470316e-13,4409903.5066027008,4.409903506602701,16,8192,0.22851744343812275,1.7533770044418891e-231
29,100028,Earth_Relay1_Mars,1,1,374802938910.43463,0.92896795725685499,1,2.9243568950992665e-15,2.1733070809042919e-14,169578.08754491384,0.16957808754491382,16,8192,0.94945663042044148,0
29,100028,Earth_Relay1_Mars,1,2,72521573132.597458,0.92896795725685499,1,7.8109150877731775e-14,5.8048718667163181e-13,4529406.2594754752,4.5294062594754747,16,8192,0.21526800467888341,2.4510128577367864e-216
29,100028,Earth_Relay2_Mars,0,1,376471568574.45215,0.92896795725685499,1,2.8984911722867059e-15,2.1540843387569668e-14,168078.18176567345,0.16807818176567343,16,8192,0.9496148093894089,0
29,100028,Earth_Relay2_Mars,0,2,1000000000.000011,0.92896795725685499,1,4.1080559421807053e-10,3.0530018695235956e-09,23821862214.217731,23821.86221421773,16,8192,0,1
29,100028,Direct_Earth_to_Mars,1,1,375482071769.0296,0.92896795725685499,4,2.9137879175226738e-15,2.1654524876965953e-14,168965.21193874307,0.16896521193874306,16,8192,0.94791149525248497,0
29,100028,Earth_Relay0_Mars,1,1,367502717870.32227,0.92896795725685499,4,3.0416920209625487e-15,2.2605075386544432e-14,176382.13607916833,0.17638213607916831,16,8192,0.94752226629205105,0
29,100028,Earth_Relay0_Mars,1,2,73497625892.208939,0.92896795725685499,4,7.604833804273455e-14,5.6517175395470316e-13,4409903.5066027008,4.409903506602701,16,8192,0.49972637473953041,0
29,100028,Earth_Relay1_Mars,1,1,374802938910.43463,0.92896795725685499,4,2.9243568950992665e-15,2.1733070809042919e-14,169578.08754491384,0.16957808754491382,16,8192,0.9478794021981034,0
29,100028,Earth_Relay1_Mars,1,2,72521573132.597458,0.92896795725685499,4,7.8109150877731775e-14,5.8048718667163181e-13,4529406.2594754752,4.5294062594754747,16,8192,0.48496984351670369,0
29,100028,Earth_Relay2_Mars,0,1,376471568574.45215,0.92896795725685499,4,2.8984911722867059e-15,2.1540843387569668e-14,168078.18176567345,0.16807818176567343,16,8192,0.94795792209164198,0
29,100028,Earth_Relay2_Mars,0,2,1000000000.000011,0.92896795725685499,4,4.1080559421807053e-10,3.0530018695235956e-09,23821862214.217731,23821.86221421773,16,8192,0,1
30,100029,Direct_Earth_to_Mars,1,1,281638537364.54773,0.98787390972562061,0,5.1790748611764416e-15,4.093018345497638e-14,319368.68444147083,0.31936868444147082,16,8192,0.72660761099580173,0
30,100029,Earth_Relay0_Mars,1,1,312288382784.091,0.98787390972562061,0,4.2123523533267356e-15,3.3290183907382411e-14,259755.54815214738,0.25975554815214735,16,8192,0.77124009382813452,0
30,100029,Earth_Relay0_Mars,1,2,72181704003.369781,0.98787390972562061,0,7.8846439855995004e-14,6.2312272646790231e-13,4862081.4420864964,4.8620814420864962,16,8192,0.0077343684852347883,1.241766733997294e-07
30,100029,Earth_Relay1_Mars,1,1,248163588482.94858,0.98787390972562061,0,6.6705282549807402e-15,5.2717126617464366e-14,411339.45548702538,0.41133945548702538,16,8192,0.66276191524264871,0
30,100029,Earth_Relay1_Mars,1,2,74927229894.20845,0.98787390972562061,0,7.3174033609045254e-14,5.7829374937409206e-13,4512291.3793310774,4.512291379331077,16,8192,0.010973287382709307,1.5347168570813386e-10
30,100029,Earth_Relay2_Mars,1,1,282492043190.51758,0.98787390972562061,0,5.1478265981400968e-15,4.0683228704753593e-14,317441.75406789989,0.31744175406789987,16,8192,0.72800908310704071,0
30,100029,Earth_Relay2_Mars,1,2,999999999.99998689,0.98787390972562061,0,4.1080559421809018e-10,3.2465930279790527e-09,25332408915.368729,25332.408915368727,16,8192,0,1
30,100029,Direct_Earth_to_Mars,1,1,281638537364.54773,0.98787390972562061,0.01,5.1790748611764416e-15,4.093018345497638e-14,319368.68444147083,0.31936868444147082,16,8192,0.75241073780970102,0
30,100029,Earth_Relay0_Mars,1,1,312288382784.091,0.98787390972562061,0.01,4.2123523533267356e-15,3.3290183907382411e-14,259755.54815214738,0.25975554815214735,16,8192,0.79227766507432995,0
30,100029,Earth_Relay0_Mars,1,2,72181704003.369781,0.98787390972562061,0.01,7.8846439855995004e-14,6.2312272646790231e-13,4862081.4420864964,4.8620814420864962,16,8192,0.012922104154681535,2.7022264612102557e-12
30,100029,Earth_Relay1_Mars,1,1,248163588482.94858,0.98787390972562061,0.01,6.6705282549807402e-15,5.2717126617464366e-14,411339.45548702538,0.41133945548702538,16,8192,0.69472067381378522,0
30,100029,Earth_Relay1_Mars,1,2,74927229894.20845,0.98787390972562061,0.01,7.3174033609045254e-14,5.7829374937409206e-13,4512291.3793310774,4.512291379331077,16,8192,0.017790759675161083,1.0809952726946782e-16
30,100029,Earth_Relay2_Mars,1,1,282492043190.51758,0.98787390972562061,0.01,5.1478265981400968e-15,4.0683228704753593e-14,317441.75406789989,0.31744175406789987,16,8192,0.75366818106041789,0
