Configuration_ID,Transmit_Power_W,TX_Diameter_m,RX_Diameter_m,Slot_Rate_Hz,Packet_Bits,PPM_Order,Background_Photons_Per_Slot,Photon_Gain_Factor,Route_Name,Total_Worlds,Available_Worlds,Certified_Worlds,All_Available_Worlds_Certified,Minimum_Scaled_Bottleneck_Photons_Per_Slot,Worst_Log10_Route_Packet_Failure_Upper_Bound,Mean_Route_Packet_Success_Lower_Bound_Available
43,10,0.59999999999999998,0.59999999999999998,500000,4096,16,4,161.99999999999994,Direct_Earth_to_Mars,100,100,62,0,22.985837461744797,-0.24631343461836108,0.95065281947265123
43,10,0.59999999999999998,0.59999999999999998,500000,4096,16,4,161.99999999999994,Earth_Relay0_Mars,100,94,58,0,22.523357296658528,0,0.88747385301813098
43,10,0.59999999999999998,0.59999999999999998,500000,4096,16,4,161.99999999999994,Earth_Relay1_Mars,100,91,58,0,24.594960385234796,-0.37896052629302762,0.96768514673451178
43,10,0.59999999999999998,0.59999999999999998,500000,4096,16,4,161.99999999999994,Earth_Relay2_Mars,100,92,58,0,22.869129498589199,0,0.89541274950305827
44,10,0.59999999999999998,0.59999999999999998,500000,8192,16,4,161.99999999999994,Direct_Earth_to_Mars,100,100,61,0,22.985837461744797,0,0.9026483419579252
44,10,0.59999999999999998,0.59999999999999998,500000,8192,16,4,161.99999999999994,Earth_Relay0_Mars,100,94,58,0,22.523357296658528,0,0.84689529852809597
44,10,0.59999999999999998,0.59999999999999998,500000,8192,16,4,161.99999999999994,Earth_Relay1_Mars,100,91,56,0,24.594960385234796,-0.077930530629046438,0.93537029346902278
44,10,0.59999999999999998,0.59999999999999998,500000,8192,16,4,161.99999999999994,Earth_Relay2_Mars,100,92,58,0,22.869129498589199,0,0.84649193407038814
45,10,0.59999999999999998,0.59999999999999998,1000000,1024,16,4,80.999999999999972,Direct_Earth_to_Mars,100,100,44,0,11.492918730872399,0,0.51725238647197636
45,10,0.59999999999999998,0.59999999999999998,1000000,1024,16,4,80.999999999999972,Earth_Relay0_Mars,100,94,39,0,11.261678648329264,0,0.54695113881791579
45,10,0.59999999999999998,0.59999999999999998,1000000,1024,16,4,80.999999999999972,Earth_Relay1_Mars,100,91,32,0,12.297480192617398,0,0.49449115942634797
45,10,0.59999999999999998,0.59999999999999998,1000000,1024,16,4,80.999999999999972,Earth_Relay2_Mars,100,92,41,0,11.4345647492946,0,0.50515569227092061
46,10,0.59999999999999998,0.59999999999999998,1000000,2048,16,4,80.999999999999972,Direct_Earth_to_Mars,100,100,43,0,11.492918730872399,0,0.49203707534107549
46,10,0.59999999999999998,0.59999999999999998,1000000,2048,16,4,80.999999999999972,Earth_Relay0_Mars,100,94,39,0,11.261678648329264,0,0.52290074433323486
46,10,0.59999999999999998,0.59999999999999998,1000000,2048,16,4,80.999999999999972,Earth_Relay1_Mars,100,91,32,0,12.297480192617398,0,0.48348781335819041
46,10,0.59999999999999998,0.59999999999999998,1000000,2048,16,4,80.999999999999972,Earth_Relay2_Mars,100,92,40,0,11.4345647492946,0,0.48777269777021631
47,10,0.59999999999999998,0.59999999999999998,1000000,4096,16,4,80.999999999999972,Direct_Earth_to_Mars,100,100,43,0,11.492918730872399,0,0.46938441929566083
47,10,0.59999999999999998,0.59999999999999998,1000000,4096,16,4,80.999999999999972,Earth_Relay0_Mars,100,94,39,0,11.261678648329264,0,0.51096167551390881
47,10,0.59999999999999998,0.59999999999999998,1000000,4096,16,4,80.999999999999972,Earth_Relay1_Mars,100,91,31,0,12.297480192617398,0,0.46254463710427979
47,10,0.59999999999999998,0.59999999999999998,1000000,4096,16,4,80.999999999999972,Earth_Relay2_Mars,100,92,40,0,11.4345647492946,0,0.48641496075782381
48,10,0.59999999999999998,0.59999999999999998,1000000,8192,16,4,80.999999999999972,Direct_Earth_to_Mars,100,100,41,0,11.492918730872399,0,0.46773497596495983
48,10,0.59999999999999998,0.59999999999999998,1000000,8192,16,4,80.999999999999972,Earth_Relay0_Mars,100,94,39,0,11.261678648329264,0,0.49684201592430127
48,10,0.59999999999999998,0.59999999999999998,1000000,8192,16,4,80.999999999999972,Earth_Relay1_Mars,100,91,31,0,12.297480192617398,0,0.44394510763232736
48,10,0.59999999999999998,0.59999999999999998,1000000,8192,16,4,80.999999999999972,Earth_Relay2_Mars,100,92,39,0,11.4345647492946,0,0.48369948673303897
49,10,0.69999999999999996,0.69999999999999996,250000,1024,16,4,600.24999999999966,Direct_Earth_to_Mars,100,100,100,1,85.168203311187099,-20.474122360335709,1
49,10,0.69999999999999996,0.69999999999999996,250000,1024,16,4,600.24999999999966,Earth_Relay0_Mars,100,94,94,1,83.454600106909126,-19.587271591026866,1
49,10,0.69999999999999996,0.69999999999999996,250000,1024,16,4,600.24999999999966,Earth_Relay1_Mars,100,91,91,1,91.130401057019654,-22.222892196653831,1
49,10,0.69999999999999996,0.69999999999999996,250000,1024,16,4,600.24999999999966,Earth_Relay2_Mars,100,92,92,1,84.735771490914587,-20.025114488373777,1
50,10,0.69999999999999996,0.69999999999999996,250000,2048,16,4,600.24999999999966,Direct_Earth_to_Mars,100,100,100,1,85.168203311187099,-20.173092364671728,1
50,10,0.69999999999999996,0.69999999999999996,250000,2048,16,4,600.24999999999966,Earth_Relay0_Mars,100,94,94,1,83.454600106909126,-19.286241595362885,1
50,10,0.69999999999999996,0.69999999999999996,250000,2048,16,4,600.24999999999966,Earth_Relay1_Mars,100,91,91,1,91.130401057019654,-21.92186220098985,1
50,10,0.69999999999999996,0.69999999999999996,250000,2048,16,4,600.24999999999966,Earth_Relay2_Mars,100,92,92,1,84.735771490914587,-19.724084492709796,1
51,10,0.69999999999999996,0.69999999999999996,250000,4096,16,4,600.24999999999966,Direct_Earth_to_Mars,100,100,100,1,85.168203311187099,-19.872062369007747,1
51,10,0.69999999999999996,0.69999999999999996,250000,4096,16,4,600.24999999999966,Earth_Relay0_Mars,100,94,94,1,83.454600106909126,-18.985211599698903,1
51,10,0.69999999999999996,0.69999999999999996,250000,4096,16,4,600.24999999999966,Earth_Relay1_Mars,100,91,91,1,91.130401057019654,-21.620832205325872,1
51,10,0.69999999999999996,0.69999999999999996,250000,4096,16,4,600.24999999999966,Earth_Relay2_Mars,100,92,92,1,84.735771490914587,-19.423054497045818,1
52,10,0.69999999999999996,0.69999999999999996,250000,8192,16,4,600.24999999999966,Direct_Earth_to_Mars,100,100,100,1,85.168203311187099,-19.571032373343765,1
52,10,0.69999999999999996,0.69999999999999996,250000,8192,16,4,600.24999999999966,Earth_Relay0_Mars,100,94,94,1,83.454600106909126,-18.684181604034922,1
52,10,0.69999999999999996,0.69999999999999996,250000,8192,16,4,600.24999999999966,Earth_Relay1_Mars,100,91,91,1,91.130401057019654,-21.319802209661891,1
52,10,0.69999999999999996,0.69999999999999996,250000,8192,16,4,600.24999999999966,Earth_Relay2_Mars,100,92,92,1,84.735771490914587,-19.122024501381834,1
53,10,0.69999999999999996,0.69999999999999996,500000,1024,16,4,300.12499999999983,Direct_Earth_to_Mars,100,100,100,1,42.58410165559355,-6.5273831896931069,0.99999998644229759
53,10,0.69999999999999996,0.69999999999999996,500000,1024,16,4,300.12499999999983,Earth_Relay0_Mars,100,94,94,1,41.727300053454563,-5.9637924775471012,0.99999994512644286
53,10,0.69999999999999996,0.69999999999999996,500000,1024,16,4,300.12499999999983,Earth_Relay1_Mars,100,91,91,1,45.565200528509827,-7.147532959195531,0.99999999753226354
53,10,0.69999999999999996,0.69999999999999996,500000,1024,16,4,300.12499999999983,Earth_Relay2_Mars,100,92,92,1,42.367885745457293,-6.1599996798650745,0.99999996636969191
54,10,0.69999999999999996,0.69999999999999996,500000,2048,16,4,300.12499999999983,Direct_Earth_to_Mars,100,100,100,1,42.58410165559355,-6.2263531940291266,0.99999997288459452
54,10,0.69999999999999996,0.69999999999999996,500000,2048,16,4,300.12499999999983,Earth_Relay0_Mars,100,94,94,1,41.727300053454563,-5.6627624818831208,0.99999989025288527
54,10,0.69999999999999996,0.69999999999999996,500000,2048,16,4,300.12499999999983,Earth_Relay1_Mars,100,91,91,1,45.565200528509827,-6.8465029635315506,0.99999999506452752
54,10,0.69999999999999996,0.69999999999999996,500000,2048,16,4,300.12499999999983,Earth_Relay2_Mars,100,92,92,1,42.367885745457293,-5.8589696842010941,0.99999993273938437
55,10,0.69999999999999996,0.69999999999999996,500000,4096,16,4,300.12499999999983,Direct_Earth_to_Mars,100,100,100,1,42.58410165559355,-5.9253231983651444,0.99999994576918882
55,10,0.69999999999999996,0.69999999999999996,500000,4096,16,4,300.12499999999983,Earth_Relay0_Mars,100,94,94,1,41.727300053454563,-5.3617324862191396,0.9999997805057711
55,10,0.69999999999999996,0.69999999999999996,500000,4096,16,4,300.12499999999983,Earth_Relay1_Mars,100,91,91,1,45.565200528509827,-6.5454729678675685,0.99999999012905505
55,10,0.69999999999999996,0.69999999999999996,500000,4096,16,4,300.12499999999983,Earth_Relay2_Mars,100,92,92,1,42.367885745457293,-5.557939688537112,0.99999986547876796
56,10,0.69999999999999996,0.69999999999999996,500000,8192,16,4,300.12499999999983,Direct_Earth_to_Mars,100,100,100,1,42.58410165559355,-5.6242932027011641,0.99999989153837743
56,10,0.69999999999999996,0.69999999999999996,500000,8192,16,4,300.12499999999983,Earth_Relay0_Mars,100,94,94,1,41.727300053454563,-5.0607024905551583,0.99999956101154186
56,10,0.69999999999999996,0.69999999999999996,500000,8192,16,4,300.12499999999983,Earth_Relay1_Mars,100,91,91,1,45.565200528509827,-6.2444429722035881,0.99999998025810899
56,10,0.69999999999999996,0.69999999999999996,500000,8192,16,4,300.12499999999983,Earth_Relay2_Mars,100,92,92,1,42.367885745457293,-5.2569096928731316,0.99999973095753614
57,10,0.69999999999999996,0.69999999999999996,1000000,1024,16,4,150.06249999999991,Direct_Earth_to_Mars,100,100,62,0,21.292050827796775,-0.4005680616414431,0.96237577221319737
57,10,0.69999999999999996,0.69999999999999996,1000000,1024,16,4,150.06249999999991,Earth_Relay0_Mars,100,94,58,0,20.863650026727282,0,0.90619222569295332
57,10,0.69999999999999996,0.69999999999999996,1000000,1024,16,4,150.06249999999991,Earth_Relay1_Mars,100,91,57,0,22.782600264254913,-0.49312490925618968,0.97267044466098695
57,10,0.69999999999999996,0.69999999999999996,1000000,1024,16,4,150.06249999999991,Earth_Relay2_Mars,100,92,58,0,21.183942872728647,-0.071278904001491186,0.91907524511336314
58,10,0.69999999999999996,0.69999999999999996,1000000,2048,16,4,150.06249999999991,Direct_Earth_to_Mars,100,100,61,0,21.292050827796775,-0.099538065977461884,0.92475154442639462
58,10,0.69999999999999996,0.69999999999999996,1000000,2048,16,4,150.06249999999991,Earth_Relay0_Mars,100,94,58,0,20.863650026727282,0,0.85819160385523707
58,10,0.69999999999999996,0.69999999999999996,1000000,2048,16,4,150.06249999999991,Earth_Relay1_Mars,100,91,53,0,22.782600264254913,-0.19209491359220851,0.94534088932197335
58,10,0.69999999999999996,0.69999999999999996,1000000,2048,16,4,150.06249999999991,Earth_Relay2_Mars,100,92,58,0,21.183942872728647,0,0.86243255643968042
59,10,0.69999999999999996,0.69999999999999996,1000000,4096,16,4,150.06249999999991,Direct_Earth_to_Mars,100,100,61,0,21.292050827796775,0,0.86722016283733216
59,10,0.69999999999999996,0.69999999999999996,1000000,4096,16,4,150.06249999999991,Earth_Relay0_Mars,100,94,57,0,20.863650026727282,0,0.80564780341691089
59,10,0.69999999999999996,0.69999999999999996,1000000,4096,16,4,150.06249999999991,Earth_Relay1_Mars,100,91,52,0,22.782600264254913,0,0.89381468579634593
59,10,0.69999999999999996,0.69999999999999996,1000000,4096,16,4,150.06249999999991,Earth_Relay2_Mars,100,92,55,0,21.183942872728647,0,0.80584447744596821
60,10,0.69999999999999996,0.69999999999999996,1000000,8192,16,4,150.06249999999991,Direct_Earth_to_Mars,100,100,58,0,21.292050827796775,0,0.80582342630798209
60,10,0.69999999999999996,0.69999999999999996,1000000,8192,16,4,150.06249999999991,Earth_Relay0_Mars,100,94,55,0,20.863650026727282,0,0.74343123805128608
60,10,0.69999999999999996,0.69999999999999996,1000000,8192,16,4,150.06249999999991,Earth_Relay1_Mars,100,91,48,0,22.782600264254913,0,0.82912433995157098
60,10,0.69999999999999996,0.69999999999999996,1000000,8192,16,4,150.06249999999991,Earth_Relay2_Mars,100,92,55,0,21.183942872728647,0,0.74814926382178171
61,20,0.29999999999999999,0.29999999999999999,250000,1024,16,4,40.499999999999986,Direct_Earth_to_Mars,100,100,28,0,5.7464593654361993,0,0.31928609066100322
61,20,0.29999999999999999,0.29999999999999999,250000,1024,16,4,40.499999999999986,Earth_Relay0_Mars,100,94,29,0,5.630839324164632,0,0.38789056129449784
61,20,0.29999999999999999,0.29999999999999999,250000,1024,16,4,40.499999999999986,Earth_Relay1_Mars,100,91,17,0,6.1487400963086989,0,0.28226144359253286
61,20,0.29999999999999999,0.29999999999999999,250000,1024,16,4,40.499999999999986,Earth_Relay2_Mars,100,92,28,0,5.7172823746472998,0,0.32686175846568682
62,20,0.29999999999999999,0.29999999999999999,250000,2048,16,4,40.499999999999986,Direct_Earth_to_Mars,100,100,28,0,5.7464593654361993,0,0.30330620759293281
62,20,0.29999999999999999,0.29999999999999999,250000,2048,16,4,40.499999999999986,Earth_Relay0_Mars,100,94,29,0,5.630839324164632,0,0.3821641013123997
62,20,0.29999999999999999,0.29999999999999999,250000,2048,16,4,40.499999999999986,Earth_Relay1_Mars,100,91,17,0,6.1487400963086989,0,0.26781959048176907
62,20,0.29999999999999999,0.29999999999999999,250000,2048,16,4,40.499999999999986,Earth_Relay2_Mars,100,92,28,0,5.7172823746472998,0,0.31930657730806877
63,20,0.29999999999999999,0.29999999999999999,250000,4096,16,4,40.499999999999986,Direct_Earth_to_Mars,100,100,28,0,5.7464593654361993,0,0.29441496275711743
63,20,0.29999999999999999,0.29999999999999999,250000,4096,16,4,40.499999999999986,Earth_Relay0_Mars,100,94,28,0,5.630839324164632,0,0.37214460480988432
63,20,0.29999999999999999,0.29999999999999999,250000,4096,16,4,40.499999999999986,Earth_Relay1_Mars,100,91,16,0,6.1487400963086989,0,0.25407355931673148
63,20,0.29999999999999999,0.29999999999999999,250000,4096,16,4,40.499999999999986,Earth_Relay2_Mars,100,92,28,0,5.7172823746472998,0,0.31252619809439841
64,20,0.29999999999999999,0.29999999999999999,250000,8192,16,4,40.499999999999986,Direct_Earth_to_Mars,100,100,28,0,5.7464593654361993,0,0.28882992551423475
64,20,0.29999999999999999,0.29999999999999999,250000,8192,16,4,40.499999999999986,Earth_Relay0_Mars,100,94,26,0,5.630839324164632,0,0.36131048621551332
64,20,0.29999999999999999,0.29999999999999999,250000,8192,16,4,40.499999999999986,Earth_Relay1_Mars,100,91,15,0,6.1487400963086989,0,0.2444108548971991
64,20,0.29999999999999999,0.29999999999999999,250000,8192,16,4,40.499999999999986,Earth_Relay2_Mars,100,92,28,0,5.7172823746472998,0,0.30923621275996999
65,20,0.29999999999999999,0.29999999999999999,500000,1024,16,4,20.249999999999993,Direct_Earth_to_Mars,100,100,16,0,2.8732296827180996,0,0.22276274932729528
65,20,0.29999999999999999,0.29999999999999999,500000,1024,16,4,20.249999999999993,Earth_Relay0_Mars,100,94,24,0,2.815419662082316,0,0.25531865696414419
65,20,0.29999999999999999,0.29999999999999999,500000,1024,16,4,20.249999999999993,Earth_Relay1_Mars,100,91,7,0,3.0743700481543494,0,0.13296995635703379
65,20,0.29999999999999999,0.29999999999999999,500000,1024,16,4,20.249999999999993,Earth_Relay2_Mars,100,92,15,0,2.8586411873236499,0,0.23112020509480946
66,20,0.29999999999999999,0.29999999999999999,500000,2048,16,4,20.249999999999993,Direct_Earth_to_Mars,100,100,16,0,2.8732296827180996,0,0.21368198271256669
66,20,0.29999999999999999,0.29999999999999999,500000,2048,16,4,20.249999999999993,Earth_Relay0_Mars,100,94,24,0,2.815419662082316,0,0.25531816499211818
66,20,0.29999999999999999,0.29999999999999999,500000,2048,16,4,20.249999999999993,Earth_Relay1_Mars,100,91,7,0,3.0743700481543494,0,0.12308276985692469
66,20,0.29999999999999999,0.29999999999999999,500000,2048,16,4,20.249999999999993,Earth_Relay2_Mars,100,92,15,0,2.8586411873236499,0,0.22422087387101824
67,20,0.29999999999999999,0.29999999999999999,500000,4096,16,4,20.249999999999993,Direct_Earth_to_Mars,100,100,15,0,2.8732296827180996,0,0.20718523231266547
67,20,0.29999999999999999,0.29999999999999999,500000,4096,16,4,20.249999999999993,Earth_Relay0_Mars,100,94,24,0,2.815419662082316,0,0.25531718104806617
67,20,0.29999999999999999,0.29999999999999999,500000,4096,16,4,20.249999999999993,Earth_Relay1_Mars,100,91,5,0,3.0743700481543494,0,0.1194274414063108
67,20,0.29999999999999999,0.29999999999999999,500000,4096,16,4,20.249999999999993,Earth_Relay2_Mars,100,92,14,0,2.8586411873236499,0,0.22018087817681911
68,20,0.29999999999999999,0.29999999999999999,500000,8192,16,4,20.249999999999993,Direct_Earth_to_Mars,100,100,14,0,2.8732296827180996,0,0.20373640960738892
68,20,0.29999999999999999,0.29999999999999999,500000,8192,16,4,20.249999999999993,Earth_Relay0_Mars,100,94,24,0,2.815419662082316,0,0.25531521315996197
68,20,0.29999999999999999,0.29999999999999999,500000,8192,16,4,20.249999999999993,Earth_Relay1_Mars,100,91,5,0,3.0743700481543494,0,0.11797576193350076
68,20,0.29999999999999999,0.29999999999999999,500000,8192,16,4,20.249999999999993,Earth_Relay2_Mars,100,92,14,0,2.8586411873236499,0,0.2121008867884209
69,20,0.29999999999999999,0.29999999999999999,1000000,1024,16,4,10.124999999999996,Direct_Earth_to_Mars,100,100,7,0,1.4366148413590498,0,0.11545978594744696
69,20,0.29999999999999999,0.29999999999999999,1000000,1024,16,4,10.124999999999996,Earth_Relay0_Mars,100,94,12,0,1.407709831041158,0,0.21720537410601243
69,20,0.29999999999999999,0.29999999999999999,1000000,1024,16,4,10.124999999999996,Earth_Relay1_Mars,100,91,0,0,1.5371850240771747,0,0.025897499232822075
69,20,0.29999999999999999,0.29999999999999999,1000000,1024,16,4,10.124999999999996,Earth_Relay2_Mars,100,92,7,0,1.429320593661825,0,0.11883274328892905
70,20,0.29999999999999999,0.29999999999999999,1000000,2048,16,4,10.124999999999996,Direct_Earth_to_Mars,100,100,7,0,1.4366148413590498,0,0.10949539918260394
70,20,0.29999999999999999,0.29999999999999999,1000000,2048,16,4,10.124999999999996,Earth_Relay0_Mars,100,94,10,0,1.407709831041158,0,0.21178671569269084
70,20,0.29999999999999999,0.29999999999999999,1000000,2048,16,4,10.124999999999996,Earth_Relay1_Mars,100,91,0,0,1.5371850240771747,0,0.018827965498611182
70,20,0.29999999999999999,0.29999999999999999,1000000,2048,16,4,10.124999999999996,Earth_Relay2_Mars,100,92,7,0,1.429320593661825,0,0.11810026918655379
71,20,0.29999999999999999,0.29999999999999999,1000000,4096,16,4,10.124999999999996,Direct_Earth_to_Mars,100,100,7,0,1.4366148413590498,0,0.10899079836520788
71,20,0.29999999999999999,0.29999999999999999,1000000,4096,16,4,10.124999999999996,Earth_Relay0_Mars,100,94,6,0,1.407709831041158,0,0.2108074739385731
71,20,0.29999999999999999,0.29999999999999999,1000000,4096,16,4,10.124999999999996,Earth_Relay1_Mars,100,91,0,0,1.5371850240771747,0,0.0062993941804222768
71,20,0.29999999999999999,0.29999999999999999,1000000,4096,16,4,10.124999999999996,Earth_Relay2_Mars,100,92,7,0,1.429320593661825,0,0.11663532098180325
72,20,0.29999999999999999,0.29999999999999999,1000000,8192,16,4,10.124999999999996,Direct_Earth_to_Mars,100,100,7,0,1.4366148413590498,0,0.10798159673041578
72,20,0.29999999999999999,0.29999999999999999,1000000,8192,16,4,10.124999999999996,Earth_Relay0_Mars,100,94,3,0,1.407709831041158,0,0.20884899043033781
72,20,0.29999999999999999,0.29999999999999999,1000000,8192,16,4,10.124999999999996,Earth_Relay1_Mars,100,91,0,0,1.5371850240771747,0,0.00073851688338604665
72,20,0.29999999999999999,0.29999999999999999,1000000,8192,16,4,10.124999999999996,Earth_Relay2_Mars,100,92,7,0,1.429320593661825,0,0.11370542457230211
73,20,0.40000000000000002,0.40000000000000002,250000,1024,16,4,128,Direct_Earth_to_Mars,100,100,56,0,18.161649352489722,0,0.79289284232371249
73,20,0.40000000000000002,0.40000000000000002,250000,1024,16,4,128,Earth_Relay0_Mars,100,94,55,0,17.796232925754893,0,0.72304748304608857
73,20,0.40000000000000002,0.40000000000000002,250000,1024,16,4,128,Earth_Relay1_Mars,100,91,46,0,19.433055119197871,0,0.80171799157725288
73,20,0.40000000000000002,0.40000000000000002,250000,1024,16,4,128,Earth_Relay2_Mars,100,92,51,0,18.069435653206288,0,0.731052500046108
74,20,0.40000000000000002,0.40000000000000002,250000,2048,16,4,128,Direct_Earth_to_Mars,100,100,55,0,18.161649352489722,0,0.72005025975241077
74,20,0.40000000000000002,0.40000000000000002,250000,2048,16,4,128,Earth_Relay0_Mars,100,94,55,0,17.796232925754893,0,0.67927794733463054
74,20,0.40000000000000002,0.40000000000000002,250000,2048,16,4,128,Earth_Relay1_Mars,100,91,46,0,19.433055119197871,0,0.7368792461650685
74,20,0.40000000000000002,0.40000000000000002,250000,2048,16,4,128,Earth_Relay2_Mars,100,92,50,0,18.069435653206288,0,0.68918074849824851
75,20,0.40000000000000002,0.40000000000000002,250000,4096,16,4,128,Direct_Earth_to_Mars,100,100,53,0,18.161649352489722,0,0.67705097026256533
75,20,0.40000000000000002,0.40000000000000002,250000,4096,16,4,128,Earth_Relay0_Mars,100,94,54,0,17.796232925754893,0,0.64993404453764458
75,20,0.40000000000000002,0.40000000000000002,250000,4096,16,4,128,Earth_Relay1_Mars,100,91,46,0,19.433055119197871,0,0.69481133993803845
75,20,0.40000000000000002,0.40000000000000002,250000,4096,16,4,128,Earth_Relay2_Mars,100,92,48,0,18.069435653206288,0,0.66062797701190668
76,20,0.40000000000000002,0.40000000000000002,250000,8192,16,4,128,Direct_Earth_to_Mars,100,100,52,0,18.161649352489722,0,0.64660399336874297
76,20,0.40000000000000002,0.40000000000000002,250000,8192,16,4,128,Earth_Relay0_Mars,100,94,52,0,17.796232925754893,0,0.63043985192544305
76,20,0.40000000000000002,0.40000000000000002,250000,8192,16,4,128,Earth_Relay1_Mars,100,91,46,0,19.433055119197871,0,0.66461718942065828
76,20,0.40000000000000002,0.40000000000000002,250000,8192,16,4,128,Earth_Relay2_Mars,100,92,45,0,18.069435653206288,0,0.64505673690424203
77,20,0.40000000000000002,0.40000000000000002,500000,1024,16,4,64,Direct_Earth_to_Mars,100,100,37,0,9.0808246762448608,0,0.46032002713722925
77,20,0.40000000000000002,0.40000000000000002,500000,1024,16,4,64,Earth_Relay0_Mars,100,94,37,0,8.8981164628774465,0,0.44869429711374981
77,20,0.40000000000000002,0.40000000000000002,500000,1024,16,4,64,Earth_Relay1_Mars,100,91,31,0,9.7165275595989353,0,0.40418176011505091
77,20,0.40000000000000002,0.40000000000000002,500000,1024,16,4,64,Earth_Relay2_Mars,100,92,33,0,9.0347178266031438,0,0.47139210425535716
78,20,0.40000000000000002,0.40000000000000002,500000,2048,16,4,64,Direct_Earth_to_Mars,100,100,34,0,9.0808246762448608,0,0.45388918500453512
78,20,0.40000000000000002,0.40000000000000002,500000,2048,16,4,64,Earth_Relay0_Mars,100,94,37,0,8.8981164628774465,0,0.42696430441865058
78,20,0.40000000000000002,0.40000000000000002,500000,2048,16,4,64,Earth_Relay1_Mars,100,91,28,0,9.7165275595989353,0,0.37997453733043957
78,20,0.40000000000000002,0.40000000000000002,500000,2048,16,4,64,Earth_Relay2_Mars,100,92,33,0,9.0347178266031438,0,0.46452333894549702
79,20,0.40000000000000002,0.40000000000000002,500000,4096,16,4,64,Direct_Earth_to_Mars,100,100,33,0,9.0808246762448608,0,0.44777837000907028
79,20,0.40000000000000002,0.40000000000000002,500000,4096,16,4,64,Earth_Relay0_Mars,100,94,37,0,8.8981164628774465,0,0.4167455407334697
79,20,0.40000000000000002,0.40000000000000002,500000,4096,16,4,64,Earth_Relay1_Mars,100,91,27,0,9.7165275595989353,0,0.36016039978997816
79,20,0.40000000000000002,0.40000000000000002,500000,4096,16,4,64,Earth_Relay2_Mars,100,92,30,0,9.0347178266031438,0,0.45078580832577647
80,20,0.40000000000000002,0.40000000000000002,500000,8192,16,4,64,Direct_Earth_to_Mars,100,100,30,0,9.0808246762448608,0,0.43555674001814049
80,20,0.40000000000000002,0.40000000000000002,500000,8192,16,4,64,Earth_Relay0_Mars,100,94,37,0,8.8981164628774465,0,0.41387482621311289
80,20,0.40000000000000002,0.40000000000000002,500000,8192,16,4,64,Earth_Relay1_Mars,100,91,27,0,9.7165275595989353,0,0.35137668289501489
80,20,0.40000000000000002,0.40000000000000002,500000,8192,16,4,64,Earth_Relay2_Mars,100,92,30,0,9.0347178266031438,0,0.43930033957874892
81,20,0.40000000000000002,0.40000000000000002,1000000,1024,16,4,32,Direct_Earth_to_Mars,100,100,24,0,4.5404123381224304,0,0.28186537976796711
81,20,0.40000000000000002,0.40000000000000002,1000000,1024,16,4,32,Earth_Relay0_Mars,100,94,24,0,4.4490582314387233,0,0.33310024240845065
81,20,0.40000000000000002,0.40000000000000002,1000000,1024,16,4,32,Earth_Relay1_Mars,100,91,13,0,4.8582637797994677,0,0.21618992622759958
81,20,0.40000000000000002,0.40000000000000002,1000000,1024,16,4,32,Earth_Relay2_Mars,100,92,23,0,4.5173589133015719,0,0.30394641863119487
82,20,0.40000000000000002,0.40000000000000002,1000000,2048,16,4,32,Direct_Earth_to_Mars,100,100,23,0,4.5404123381224304,0,0.27968557691217732
82,20,0.40000000000000002,0.40000000000000002,1000000,2048,16,4,32,Earth_Relay0_Mars,100,94,24,0,4.4490582314387233,0,0.32495125292266475
82,20,0.40000000000000002,0.40000000000000002,1000000,2048,16,4,32,Earth_Relay1_Mars,100,91,13,0,4.8582637797994677,0,0.20011955249657906
82,20,0.40000000000000002,0.40000000000000002,1000000,2048,16,4,32,Earth_Relay2_Mars,100,92,22,0,4.5173589133015719,0,0.30354501117543309
83,20,0.40000000000000002,0.40000000000000002,1000000,4096,16,4,32,Direct_Earth_to_Mars,100,100,23,0,4.5404123381224304,0,0.27937115382435462
83,20,0.40000000000000002,0.40000000000000002,1000000,4096,16,4,32,Earth_Relay0_Mars,100,94,24,0,4.4490582314387233,0,0.31262354701543676
83,20,0.40000000000000002,0.40000000000000002,1000000,4096,16,4,32,Earth_Relay1_Mars,100,91,13,0,4.8582637797994677,0,0.18534843694457101
83,20,0.40000000000000002,0.40000000000000002,1000000,4096,16,4,32,Earth_Relay2_Mars,100,92,22,0,4.5173589133015719,0,0.30274219626390975
84,20,0.40000000000000002,0.40000000000000002,1000000,8192,16,4,32,Direct_Earth_to_Mars,100,100,22,0,4.5404123381224304,0,0.27874230764870928
84,20,0.40000000000000002,0.40000000000000002,1000000,8192,16,4,32,Earth_Relay0_Mars,100,94,24,0,4.4490582314387233,0,0.30158088471658767
84,20,0.40000000000000002,0.40000000000000002,1000000,8192,16,4,32,Earth_Relay1_Mars,100,91,13,0,4.8582637797994677,0,0.18116968784697018
84,20,0.40000000000000002,0.40000000000000002,1000000,8192,16,4,32,Earth_Relay2_Mars,100,92,21,0,4.5173589133015719,0,0.30113656644086312
85,20,0.5,0.5,250000,1024,16,4,312.5,Direct_Earth_to_Mars,100,100,100,1,44.339964239476856,-7.0685585766166694,0.99999999624631708
85,20,0.5,0.5,250000,1024,16,4,312.5,Earth_Relay0_Mars,100,94,94,1,43.447834291393782,-6.4920528488333975,0.99999998420134795
85,20,0.5,0.5,250000,1024,16,4,312.5,Earth_Relay1_Mars,100,91,91,1,47.443982224604177,-7.7338393637949387,0.99999999939215611
