Condition,Base_Scenario,Factor_Name,Factor_Value,Trial,Seed,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
TTL3000__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,3000,2,1000001,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,144,0,56,56,0,0.71999999999999997,147456,1234.7622571246548
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,2,1000001,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,170,30,30,0,0,0,0
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,2,1000001,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,170,30,30,0,0,0,0
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,2,1000001,B3_Physical_Success,Earth_Relay2_Mars,200,0,144,56,56,0,0,0,0
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,2,1000001,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,0,144,56,56,0,0,0,0
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,2,1000001,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,170,30,30,0,0,0,0
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,2,1000001,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,170,30,30,0,0,0,0
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,2,1000001,B3_Physical_Success,Earth_Relay2_Mars,200,0,144,56,56,0,0,0,0
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,2,1000001,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,0,144,56,56,0,0,0,0
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,3,1000002,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,39,161,0,0,0
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,3,1000002,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,39,161,0,0,0
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,3,1000002,B3_Physical_Success,Earth_Relay1_Mars,200,127,0,73,73,0,0.63500000000000001,130048,1491.7558628611152
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,3,1000002,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,127,0,73,73,0,0.63500000000000001,130048,1326.8274305394471
TTL1500__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,1500,3,1000002,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,39,161,0,0,0
TTL1500__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,1500,3,1000002,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,39,161,0,0,0
TTL1500__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,1500,3,1000002,B3_Physical_Success,Earth_Relay1_Mars,200,127,0,73,73,0,0.63500000000000001,130048,1491.7558628611152
TTL1500__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,1500,3,1000002,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,127,0,73,73,0,0.63500000000000001,130048,1326.8274305394471
TTL3000__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,3000,3,1000002,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,39,161,0,0,0
TTL3000__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,3000,3,1000002,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,39,161,0,0,0
TTL3000__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,3000,3,1000002,B3_Physical_Success,Earth_Relay1_Mars,200,127,0,73,73,0,0.63500000000000001,130048,1491.7558628611152
TTL3000__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,3000,3,1000002,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,127,0,73,73,0,0.63500000000000001,130048,1326.8274305394471
TTL3000__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,3000,3,1000002,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,39,161,0,0,0
TTL3000__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,3000,3,1000002,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,39,161,0,0,0
TTL3000__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,3000,3,1000002,B3_Physical_Success,Earth_Relay1_Mars,200,127,0,73,73,0,0.63500000000000001,130048,1491.7558628611152
TTL3000__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,3000,3,1000002,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,127,0,73,73,0,0.63500000000000001,130048,1326.8274305394471
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,3,1000002,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,161,39,39,0,0,0,0
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,3,1000002,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,161,39,39,0,0,0,0
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,3,1000002,B3_Physical_Success,Earth_Relay1_Mars,200,0,127,73,73,0,0,0,0
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,3,1000002,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,0,127,73,73,0,0,0,0
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,3,1000002,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,161,39,39,0,0,0,0
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,3,1000002,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,161,39,39,0,0,0,0
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,3,1000002,B3_Physical_Success,Earth_Relay1_Mars,200,0,127,73,73,0,0,0,0
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,3,1000002,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,0,127,73,73,0,0,0,0
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,4,1000003,B1_Shortest_Delay,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,4,1000003,B2_Contact_Aware,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,4,1000003,B3_Physical_Success,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,4,1000003,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL1500__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,1500,4,1000003,B1_Shortest_Delay,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL1500__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,1500,4,1000003,B2_Contact_Aware,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL1500__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,1500,4,1000003,B3_Physical_Success,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL1500__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,1500,4,1000003,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL3000__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,3000,4,1000003,B1_Shortest_Delay,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL3000__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,3000,4,1000003,B2_Contact_Aware,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL3000__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,3000,4,1000003,B3_Physical_Success,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL3000__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,3000,4,1000003,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL3000__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,3000,4,1000003,B1_Shortest_Delay,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL3000__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,3000,4,1000003,B2_Contact_Aware,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
