Condition,Base_Scenario,Factor_Name,Factor_Value,Trial,Seed,Policy,Route_Name,Available,Hop_Count,Bottleneck_Photons_Per_Slot,Contact_Probability,Optical_Success_Lower,Physical_Success_Lower,PAT_s,Propagation_s,Policy_Score,Selected
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,146,1000145,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,186.42573803566231,0.95043565877401626,1,0.95043565877401626,120,834.63316116900933,0.20278285304016158,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,146,1000145,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,444.50699951134811,0.95043565877401626,1,0.95043565877401626,120,361.89523959941545,0.46767482725421872,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,1,1
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.75124355380378327,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.45828851548076771,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.98628176546612933,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,0.83999537641331068,1
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B2_Contact_Aware,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.70559223239573954,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B2_Contact_Aware,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.70559223239573954,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B2_Contact_Aware,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.70559223239573954,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B3_Physical_Success,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,0.83999537641331068,1
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B3_Physical_Success,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.70559223239573954,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B3_Physical_Success,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.70559223239573954,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B3_Physical_Success,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.70559223239573954,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,0.83999537641331068,1
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.26503580810066013,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.16168240835970216,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,147,1000146,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.34795637633322868,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,1,1
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.75124355380378327,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.45828851548076771,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.98628176546612933,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,0.83999537641331068,1
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B2_Contact_Aware,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.70559223239573954,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B2_Contact_Aware,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.70559223239573954,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B2_Contact_Aware,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.70559223239573954,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B3_Physical_Success,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,0.83999537641331068,1
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B3_Physical_Success,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.70559223239573954,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B3_Physical_Success,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.70559223239573954,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B3_Physical_Success,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.70559223239573954,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,0.83999537641331068,1
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.26503580810066013,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.16168240835970216,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,147,1000146,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.34795637633322868,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,1,1
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.75124355380378327,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.45828851548076771,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.98628176546612933,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,0.83999537641331068,1
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B2_Contact_Aware,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.70559223239573954,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B2_Contact_Aware,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.70559223239573954,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B2_Contact_Aware,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.70559223239573954,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B3_Physical_Success,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,0.83999537641331068,1
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B3_Physical_Success,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.70559223239573954,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B3_Physical_Success,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.70559223239573954,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B3_Physical_Success,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.70559223239573954,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,0.83999537641331068,1
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.26503580810066013,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.16168240835970216,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,147,1000146,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.34795637633322868,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,1,1
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.75124355380378327,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.45828851548076771,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.98628176546612933,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,0.83999537641331068,1
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B2_Contact_Aware,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.70559223239573954,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B2_Contact_Aware,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.70559223239573954,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B2_Contact_Aware,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.70559223239573954,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B3_Physical_Success,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,0.83999537641331068,1
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B3_Physical_Success,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.70559223239573954,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B3_Physical_Success,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.70559223239573954,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B3_Physical_Success,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.70559223239573954,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,374.33203749859734,0.83999537641331068,1,0.83999537641331068,60,407.45797924902365,0.83999537641331068,1
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,765.49481123586361,0.70559223239573954,1,0.70559223239573954,120,542.37800402537266,0.26503580810066013,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,170.12515788545721,0.70559223239573954,1,0.70559223239573954,120,889.08616621470367,0.16168240835970216,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,147,1000146,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,370.08409607279651,0.70559223239573954,1,0.70559223239573954,120,413.12532940974916,0.34795637633322868,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,103.57450060182506,0.93931197106862774,1,0.93931197106862774,60,779.11635104000595,1,1
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,155.83626958442721,0.8823069789928305,1,0.8823069789928305,120,883.89264054586124,0.88146038930570902,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,75.645167500813557,0.8823069789928305,1,0.8823069789928305,120,1172.4325358879162,0.66452979356288433,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,102.87876214806916,0.8823069789928305,1,0.8823069789928305,120,785.08193506423936,0.99240132302401629,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,103.57450060182506,0.93931197106862774,1,0.93931197106862774,60,779.11635104000595,0.93931197106862774,1
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B2_Contact_Aware,Earth_Relay0_Mars,1,2,155.83626958442721,0.8823069789928305,1,0.8823069789928305,120,883.89264054586124,0.8823069789928305,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B2_Contact_Aware,Earth_Relay1_Mars,1,2,75.645167500813557,0.8823069789928305,1,0.8823069789928305,120,1172.4325358879162,0.8823069789928305,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B2_Contact_Aware,Earth_Relay2_Mars,1,2,102.87876214806916,0.8823069789928305,1,0.8823069789928305,120,785.08193506423936,0.8823069789928305,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B3_Physical_Success,Direct_Earth_to_Mars,1,1,103.57450060182506,0.93931197106862774,1,0.93931197106862774,60,779.11635104000595,0.93931197106862774,1
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B3_Physical_Success,Earth_Relay0_Mars,1,2,155.83626958442721,0.8823069789928305,1,0.8823069789928305,120,883.89264054586124,0.8823069789928305,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B3_Physical_Success,Earth_Relay1_Mars,1,2,75.645167500813557,0.8823069789928305,1,0.8823069789928305,120,1172.4325358879162,0.8823069789928305,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B3_Physical_Success,Earth_Relay2_Mars,1,2,102.87876214806916,0.8823069789928305,1,0.8823069789928305,120,785.08193506423936,0.8823069789928305,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,103.57450060182506,0.93931197106862774,1,0.93931197106862774,60,779.11635104000595,0.93931197106862774,1
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,155.83626958442721,0.8823069789928305,1,0.8823069789928305,120,883.89264054586124,0.38885932659508221,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,75.645167500813557,0.8823069789928305,1,0.8823069789928305,120,1172.4325358879162,0.29315963730459887,0
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,148,1000147,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,102.87876214806916,0.8823069789928305,1,0.8823069789928305,120,785.08193506423936,0.43780130663290395,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,103.57450060182506,0.93931197106862774,1,0.93931197106862774,60,779.11635104000595,1,1
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,155.83626958442721,0.8823069789928305,1,0.8823069789928305,120,883.89264054586124,0.88146038930570902,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,75.645167500813557,0.8823069789928305,1,0.8823069789928305,120,1172.4325358879162,0.66452979356288433,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,102.87876214806916,0.8823069789928305,1,0.8823069789928305,120,785.08193506423936,0.99240132302401629,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,103.57450060182506,0.93931197106862774,1,0.93931197106862774,60,779.11635104000595,0.93931197106862774,1
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B2_Contact_Aware,Earth_Relay0_Mars,1,2,155.83626958442721,0.8823069789928305,1,0.8823069789928305,120,883.89264054586124,0.8823069789928305,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B2_Contact_Aware,Earth_Relay1_Mars,1,2,75.645167500813557,0.8823069789928305,1,0.8823069789928305,120,1172.4325358879162,0.8823069789928305,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B2_Contact_Aware,Earth_Relay2_Mars,1,2,102.87876214806916,0.8823069789928305,1,0.8823069789928305,120,785.08193506423936,0.8823069789928305,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B3_Physical_Success,Direct_Earth_to_Mars,1,1,103.57450060182506,0.93931197106862774,1,0.93931197106862774,60,779.11635104000595,0.93931197106862774,1
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B3_Physical_Success,Earth_Relay0_Mars,1,2,155.83626958442721,0.8823069789928305,1,0.8823069789928305,120,883.89264054586124,0.8823069789928305,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B3_Physical_Success,Earth_Relay1_Mars,1,2,75.645167500813557,0.8823069789928305,1,0.8823069789928305,120,1172.4325358879162,0.8823069789928305,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B3_Physical_Success,Earth_Relay2_Mars,1,2,102.87876214806916,0.8823069789928305,1,0.8823069789928305,120,785.08193506423936,0.8823069789928305,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,103.57450060182506,0.93931197106862774,1,0.93931197106862774,60,779.11635104000595,0.93931197106862774,1
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,155.83626958442721,0.8823069789928305,1,0.8823069789928305,120,883.89264054586124,0.38885932659508221,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,75.645167500813557,0.8823069789928305,1,0.8823069789928305,120,1172.4325358879162,0.29315963730459887,0
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,148,1000147,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,102.87876214806916,0.8823069789928305,1,0.8823069789928305,120,785.08193506423936,0.43780130663290395,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,148,1000147,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,103.57450060182506,0.93931197106862774,0.99999999960718311,0.93931197069965011,60,779.11635104000595,1,1
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,148,1000147,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,155.83626958442721,0.8823069789928305,1,0.8823069789928305,120,883.89264054586124,0.88146038930570902,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,148,1000147,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,75.645167500813557,0.8823069789928305,1,0.8823069789928305,120,1172.4325358879162,0.66452979356288433,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,148,1000147,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,102.87876214806916,0.8823069789928305,1,0.8823069789928305,120,785.08193506423936,0.99240132302401629,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,148,1000147,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,103.57450060182506,0.93931197106862774,0.99999999960718311,0.93931197069965011,60,779.11635104000595,0.93931197106862774,1
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,148,1000147,B2_Contact_Aware,Earth_Relay0_Mars,1,2,155.83626958442721,0.8823069789928305,1,0.8823069789928305,120,883.89264054586124,0.8823069789928305,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,148,1000147,B2_Contact_Aware,Earth_Relay1_Mars,1,2,75.645167500813557,0.8823069789928305,1,0.8823069789928305,120,1172.4325358879162,0.8823069789928305,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,148,1000147,B2_Contact_Aware,Earth_Relay2_Mars,1,2,102.87876214806916,0.8823069789928305,1,0.8823069789928305,120,785.08193506423936,0.8823069789928305,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,148,1000147,B3_Physical_Success,Direct_Earth_to_Mars,1,1,103.57450060182506,0.93931197106862774,0.99999999960718311,0.93931197069965011,60,779.11635104000595,0.93931197069965011,1
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,148,1000147,B3_Physical_Success,Earth_Relay0_Mars,1,2,155.83626958442721,0.8823069789928305,1,0.8823069789928305,120,883.89264054586124,0.8823069789928305,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,148,1000147,B3_Physical_Success,Earth_Relay1_Mars,1,2,75.645167500813557,0.8823069789928305,1,0.8823069789928305,120,1172.4325358879162,0.8823069789928305,0
