Condition,Base_Scenario,Factor_Name,Factor_Value,Trial,Seed,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,3,1000002,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,127,0,73,73,0,0.63500000000000001,130048,1326.8274305394471
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,3,1000002,B1_Shortest_Delay,Direct_Earth_to_Mars,200,138,0,62,39,23,0.68999999999999995,141312,1260.3414863366547
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,3,1000002,B2_Contact_Aware,Direct_Earth_to_Mars,200,138,0,62,39,23,0.68999999999999995,141312,1260.3414863366547
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,3,1000002,B3_Physical_Success,Direct_Earth_to_Mars,200,138,0,62,39,23,0.68999999999999995,141312,1260.3414863366547
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,3,1000002,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,138,0,62,39,23,0.68999999999999995,141312,1260.3414863366547
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,3,1000002,B1_Shortest_Delay,Direct_Earth_to_Mars,200,161,0,39,39,0,0.80500000000000005,164864,1260.3414863366559
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,3,1000002,B2_Contact_Aware,Direct_Earth_to_Mars,200,161,0,39,39,0,0.80500000000000005,164864,1260.3414863366559
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,3,1000002,B3_Physical_Success,Direct_Earth_to_Mars,200,161,0,39,39,0,0.80500000000000005,164864,1260.3414863366559
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,3,1000002,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,161,0,39,39,0,0.80500000000000005,164864,1260.3414863366559
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,3,1000002,B1_Shortest_Delay,Direct_Earth_to_Mars,200,161,0,39,39,0,0.80500000000000005,164864,1260.3414863366559
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,3,1000002,B2_Contact_Aware,Direct_Earth_to_Mars,200,161,0,39,39,0,0.80500000000000005,164864,1260.3414863366559
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,3,1000002,B3_Physical_Success,Direct_Earth_to_Mars,200,161,0,39,39,0,0.80500000000000005,164864,1260.3414863366559
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,3,1000002,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,161,0,39,39,0,0.80500000000000005,164864,1260.3414863366559
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,4,1000003,B1_Shortest_Delay,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,4,1000003,B2_Contact_Aware,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,4,1000003,B3_Physical_Success,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,4,1000003,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,4,1000003,B1_Shortest_Delay,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,4,1000003,B2_Contact_Aware,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,4,1000003,B3_Physical_Success,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,4,1000003,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,4,1000003,B1_Shortest_Delay,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,4,1000003,B2_Contact_Aware,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,4,1000003,B3_Physical_Success,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,4,1000003,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,4,1000003,B1_Shortest_Delay,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,4,1000003,B2_Contact_Aware,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,4,1000003,B3_Physical_Success,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,4,1000003,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,5,1000004,B1_Shortest_Delay,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,5,1000004,B2_Contact_Aware,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,5,1000004,B3_Physical_Success,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,5,1000004,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,5,1000004,B1_Shortest_Delay,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,5,1000004,B2_Contact_Aware,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,5,1000004,B3_Physical_Success,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,5,1000004,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,5,1000004,B1_Shortest_Delay,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,5,1000004,B2_Contact_Aware,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,5,1000004,B3_Physical_Success,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,5,1000004,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,5,1000004,B1_Shortest_Delay,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,5,1000004,B2_Contact_Aware,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,5,1000004,B3_Physical_Success,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,5,1000004,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,6,1000005,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,16,184,0,0,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,6,1000005,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,16,184,0,0,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,6,1000005,B3_Physical_Success,Earth_Relay1_Mars,200,0,177,23,23,0,0,0,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,6,1000005,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,177,0,23,23,0,0.88500000000000001,181248,1433.0471630182017
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,6,1000005,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,16,184,0,0,0
