Trial,Seed,Policy,Packet_Index,Release_Time_s,Selected_Route_Index,Selected_Route_Name,Route_Contact_Probability,Shared_Contact_Uniform,Contact_Realized,Outcome,Delivered,Expired,Dropped,Transmission_Time_Per_Hop_s,Total_Transmission_Time_s,PAT_Time_s,Propagation_Time_s,End_To_End_Latency_s,Arrival_Time_s,TTL_s,Deadline_s
1,100000,B1,48,28313.683066569796,0,Direct_Earth_to_Mars,0.85134381764986822,0.91571681280891348,0,DROPPED_CONTACT_NOT_REALIZED,0,0,1,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,29128.269175507368,1500,29813.683066569796
1,100000,B1,49,319.19449638222699,0,Direct_Earth_to_Mars,0.85134381764986822,0.43503045159135911,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,1133.7806053197978,1500,1819.194496382227
1,100000,B1,50,39366.655605340457,0,Direct_Earth_to_Mars,0.85134381764986822,0.68144225693231186,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,40181.241714278025,1500,40866.655605340457
1,100000,B1,51,20695.921125132008,0,Direct_Earth_to_Mars,0.85134381764986822,0.31496389859462093,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,21510.507234069581,1500,22195.921125132008
1,100000,B1,52,3331.6156180027488,0,Direct_Earth_to_Mars,0.85134381764986822,0.23424670028258615,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,4146.2017269403195,1500,4831.6156180027483
1,100000,B1,53,14024.384894733701,0,Direct_Earth_to_Mars,0.85134381764986822,0.42508742242412628,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,14838.971003671271,1500,15524.384894733701
1,100000,B1,54,25805.896904902536,0,Direct_Earth_to_Mars,0.85134381764986822,0.16676455651233477,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,26620.483013840108,1500,27305.896904902536
1,100000,B1,55,35157.277451265189,0,Direct_Earth_to_Mars,0.85134381764986822,0.66872408143154694,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,35971.863560202757,1500,36657.277451265189
1,100000,B1,56,28107.941571129639,0,Direct_Earth_to_Mars,0.85134381764986822,0.53783243201453701,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,28922.527680067211,1500,29607.941571129639
1,100000,B1,57,507.79990090422945,0,Direct_Earth_to_Mars,0.85134381764986822,0.13552062803687728,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,1322.3860098418004,1500,2007.7999009042294
1,100000,B1,58,23291.157441278028,0,Direct_Earth_to_Mars,0.85134381764986822,0.85743883172660784,0,DROPPED_CONTACT_NOT_REALIZED,0,0,1,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,24105.7435502156,1500,24791.157441278028
1,100000,B1,59,41870.678192662788,0,Direct_Earth_to_Mars,0.85134381764986822,0.88456498216368085,0,DROPPED_CONTACT_NOT_REALIZED,0,0,1,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,42685.264301600357,1500,43370.678192662788
1,100000,B1,60,33001.166292986265,0,Direct_Earth_to_Mars,0.85134381764986822,0.92279773896896999,0,DROPPED_CONTACT_NOT_REALIZED,0,0,1,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,33815.752401923834,1500,34501.166292986265
1,100000,B1,61,42705.205803194302,0,Direct_Earth_to_Mars,0.85134381764986822,0.4649479203978944,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,43519.79191213187,1500,44205.205803194302
1,100000,B1,62,21608.567963822592,0,Direct_Earth_to_Mars,0.85134381764986822,0.032331080532915696,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,22423.154072760164,1500,23108.567963822592
1,100000,B1,63,26598.804291090513,0,Direct_Earth_to_Mars,0.85134381764986822,0.42602117630809955,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,27413.390400028085,1500,28098.804291090513
1,100000,B1,64,15966.569150469659,0,Direct_Earth_to_Mars,0.85134381764986822,0.83563613288814231,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,16781.155259407231,1500,17466.569150469659
1,100000,B1,65,9079.4439373390178,0,Direct_Earth_to_Mars,0.85134381764986822,0.74017910677224186,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,9894.0300462765881,1500,10579.443937339018
1,100000,B1,66,40412.032118883842,0,Direct_Earth_to_Mars,0.85134381764986822,0.95398767795474781,0,DROPPED_CONTACT_NOT_REALIZED,0,0,1,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,41226.618227821411,1500,41912.032118883842
1,100000,B1,67,36012.684388437396,0,Direct_Earth_to_Mars,0.85134381764986822,0.47610418877642313,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,36827.270497374964,1500,37512.684388437396
1,100000,B1,68,19963.049924600091,0,Direct_Earth_to_Mars,0.85134381764986822,0.050889476438231676,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,20777.636033537663,1500,21463.049924600091
1,100000,B1,69,4179.6897479304171,0,Direct_Earth_to_Mars,0.85134381764986822,0.78392951338599237,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,4994.2758568679883,1500,5679.6897479304171
1,100000,B1,70,35457.842957816552,0,Direct_Earth_to_Mars,0.85134381764986822,0.04550210845107408,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,36272.429066754121,1500,36957.842957816552
1,100000,B1,71,37594.297687351602,0,Direct_Earth_to_Mars,0.85134381764986822,0.95670527036272701,0,DROPPED_CONTACT_NOT_REALIZED,0,0,1,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,38408.88379628917,1500,39094.297687351602
1,100000,B1,72,22396.646915272246,0,Direct_Earth_to_Mars,0.85134381764986822,0.81801734700887763,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,23211.233024209818,1500,23896.646915272246
