Condition,Base_Scenario,Factor_Name,Factor_Value,Trial,Seed,Policy,Route_Name,Available,Hop_Count,Bottleneck_Photons_Per_Slot,Contact_Probability,Optical_Success_Lower,Physical_Success_Lower,PAT_s,Propagation_s,Policy_Score,Selected
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,192.81205593293359,0.8203823605113022,0.99999999466578993,0.82038235613521038,60,552.90161580064557,1,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B1_Shortest_Delay,Earth_Relay0_Mars,0,2,126.65181536925267,0.67302721743809624,1,0.67302721743809624,120,912.79909247540309,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,304.42775422824872,0.67302721743809624,1,0.67302721743809624,120,671.49001305954516,0.82339514370650269,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B1_Shortest_Delay,Earth_Relay2_Mars,0,2,190.99351642284884,0.67302721743809624,1,0.67302721743809624,120,558.86315560074956,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,192.81205593293359,0.8203823605113022,0.99999999466578993,0.82038235613521038,60,552.90161580064557,0.8203823605113022,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B2_Contact_Aware,Earth_Relay0_Mars,0,2,126.65181536925267,0.67302721743809624,1,0.67302721743809624,120,912.79909247540309,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B2_Contact_Aware,Earth_Relay1_Mars,1,2,304.42775422824872,0.67302721743809624,1,0.67302721743809624,120,671.49001305954516,0.67302721743809624,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B2_Contact_Aware,Earth_Relay2_Mars,0,2,190.99351642284884,0.67302721743809624,1,0.67302721743809624,120,558.86315560074956,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B3_Physical_Success,Direct_Earth_to_Mars,1,1,192.81205593293359,0.8203823605113022,0.99999999466578993,0.82038235613521038,60,552.90161580064557,0.82038235613521038,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B3_Physical_Success,Earth_Relay0_Mars,0,2,126.65181536925267,0.67302721743809624,1,0.67302721743809624,120,912.79909247540309,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B3_Physical_Success,Earth_Relay1_Mars,1,2,304.42775422824872,0.67302721743809624,1,0.67302721743809624,120,671.49001305954516,0.67302721743809624,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B3_Physical_Success,Earth_Relay2_Mars,0,2,190.99351642284884,0.67302721743809624,1,0.67302721743809624,120,558.86315560074956,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,192.81205593293359,0.8203823605113022,0.99999999466578993,0.82038235613521038,60,552.90161580064557,0.82038235613521038,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B4_Physical_Multiobjective,Earth_Relay0_Mars,0,2,126.65181536925267,0.67302721743809624,1,0.67302721743809624,120,912.79909247540309,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,304.42775422824872,0.67302721743809624,1,0.67302721743809624,120,671.49001305954516,0.27708367121041444,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,1,1000000,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,2,190.99351642284884,0.67302721743809624,1,0.67302721743809624,120,558.86315560074956,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,192.81205593293359,0.8203823605113022,0.9996096082032353,0.82006208996754815,60,552.90161580064557,1,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B1_Shortest_Delay,Earth_Relay0_Mars,0,2,126.65181536925267,0.67302721743809624,1,0.67302721743809624,120,912.79909247540309,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,304.42775422824872,0.67302721743809624,1,0.67302721743809624,120,671.49001305954516,0.82339514370650269,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B1_Shortest_Delay,Earth_Relay2_Mars,0,2,190.99351642284884,0.67302721743809624,1,0.67302721743809624,120,558.86315560074956,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,192.81205593293359,0.8203823605113022,0.9996096082032353,0.82006208996754815,60,552.90161580064557,0.8203823605113022,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B2_Contact_Aware,Earth_Relay0_Mars,0,2,126.65181536925267,0.67302721743809624,1,0.67302721743809624,120,912.79909247540309,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B2_Contact_Aware,Earth_Relay1_Mars,1,2,304.42775422824872,0.67302721743809624,1,0.67302721743809624,120,671.49001305954516,0.67302721743809624,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B2_Contact_Aware,Earth_Relay2_Mars,0,2,190.99351642284884,0.67302721743809624,1,0.67302721743809624,120,558.86315560074956,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B3_Physical_Success,Direct_Earth_to_Mars,1,1,192.81205593293359,0.8203823605113022,0.9996096082032353,0.82006208996754815,60,552.90161580064557,0.82006208996754815,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B3_Physical_Success,Earth_Relay0_Mars,0,2,126.65181536925267,0.67302721743809624,1,0.67302721743809624,120,912.79909247540309,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B3_Physical_Success,Earth_Relay1_Mars,1,2,304.42775422824872,0.67302721743809624,1,0.67302721743809624,120,671.49001305954516,0.67302721743809624,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B3_Physical_Success,Earth_Relay2_Mars,0,2,190.99351642284884,0.67302721743809624,1,0.67302721743809624,120,558.86315560074956,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,192.81205593293359,0.8203823605113022,0.9996096082032353,0.82006208996754815,60,552.90161580064557,0.82006208996754815,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B4_Physical_Multiobjective,Earth_Relay0_Mars,0,2,126.65181536925267,0.67302721743809624,1,0.67302721743809624,120,912.79909247540309,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,304.42775422824872,0.67302721743809624,1,0.67302721743809624,120,671.49001305954516,0.27708367121041444,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,1,1000000,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,2,190.99351642284884,0.67302721743809624,1,0.67302721743809624,120,558.86315560074956,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,1,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.77064425814594606,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B1_Shortest_Delay,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B1_Shortest_Delay,Earth_Relay2_Mars,0,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,0.84988740916237837,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B2_Contact_Aware,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.7223086082527399,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B2_Contact_Aware,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B2_Contact_Aware,Earth_Relay2_Mars,0,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B3_Physical_Success,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B3_Physical_Success,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.72230848343733678,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B3_Physical_Success,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B3_Physical_Success,Earth_Relay2_Mars,0,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.27832144268554487,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B4_Physical_Multiobjective,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,2,1000001,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,1,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.77064425814594606,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B1_Shortest_Delay,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B1_Shortest_Delay,Earth_Relay2_Mars,0,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,0.84988740916237837,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B2_Contact_Aware,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.7223086082527399,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B2_Contact_Aware,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B2_Contact_Aware,Earth_Relay2_Mars,0,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B3_Physical_Success,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B3_Physical_Success,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.72230848343733678,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B3_Physical_Success,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B3_Physical_Success,Earth_Relay2_Mars,0,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,50.799971723706797,0.84988740916237837,0,0,60,1108.3930403289255,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,44.323562481308997,0.7223086082527399,0.99999982719934155,0.72230848343733678,120,1438.2680836363488,0.27832144268554487,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B4_Physical_Multiobjective,Earth_Relay1_Mars,0,2,61.376726032051906,0.7223086082527399,0.99999999999936684,0.7223086082522826,120,1266.6152805556267,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,2,1000001,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,2,50.523033132309187,0.7223086082527399,0.99999999802119521,0.72230860682343212,120,1114.7622366446549,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,45.730551937018554,0.83023185972960289,0,0,60,1200.3414760966537,1,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,41.512259695759006,0.68928494091007497,0.99999873542567141,0.68928406925803365,120,1517.4080483974019,0.79104725809539789,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,53.362536138517463,0.68928494091007497,0.99999999975282827,0.68928494073970326,120,1371.7558423811156,0.87504017771346376,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B1_Shortest_Delay,Earth_Relay2_Mars,0,2,45.49144784767153,0.68928494091007497,0.99999992494237366,0.68928488917398345,120,1206.827410059451,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,45.730551937018554,0.83023185972960289,0,0,60,1200.3414760966537,0.83023185972960289,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B2_Contact_Aware,Earth_Relay0_Mars,1,2,41.512259695759006,0.68928494091007497,0.99999873542567141,0.68928406925803365,120,1517.4080483974019,0.68928494091007497,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B2_Contact_Aware,Earth_Relay1_Mars,1,2,53.362536138517463,0.68928494091007497,0.99999999975282827,0.68928494073970326,120,1371.7558423811156,0.68928494091007497,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B2_Contact_Aware,Earth_Relay2_Mars,0,2,45.49144784767153,0.68928494091007497,0.99999992494237366,0.68928488917398345,120,1206.827410059451,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B3_Physical_Success,Direct_Earth_to_Mars,1,1,45.730551937018554,0.83023185972960289,0,0,60,1200.3414760966537,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B3_Physical_Success,Earth_Relay0_Mars,1,2,41.512259695759006,0.68928494091007497,0.99999873542567141,0.68928406925803365,120,1517.4080483974019,0.68928406925803365,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B3_Physical_Success,Earth_Relay1_Mars,1,2,53.362536138517463,0.68928494091007497,0.99999999975282827,0.68928494073970326,120,1371.7558423811156,0.68928494073970326,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B3_Physical_Success,Earth_Relay2_Mars,0,2,45.49144784767153,0.68928494091007497,0.99999992494237366,0.68928488917398345,120,1206.827410059451,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,45.730551937018554,0.83023185972960289,0,0,60,1200.3414760966537,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,41.512259695759006,0.68928494091007497,0.99999873542567141,0.68928406925803365,120,1517.4080483974019,0.2726281365177029,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,53.362536138517463,0.68928494091007497,0.99999999975282827,0.68928494073970326,120,1371.7558423811156,0.30157600852004213,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,3,1000002,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,2,45.49144784767153,0.68928494091007497,0.99999992494237366,0.68928488917398345,120,1206.827410059451,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,45.730551937018554,0.83023185972960289,0,0,60,1200.3414760966537,1,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,41.512259695759006,0.68928494091007497,0.99999873542567141,0.68928406925803365,120,1517.4080483974019,0.79104725809539789,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,53.362536138517463,0.68928494091007497,0.99999999975282827,0.68928494073970326,120,1371.7558423811156,0.87504017771346376,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B1_Shortest_Delay,Earth_Relay2_Mars,0,2,45.49144784767153,0.68928494091007497,0.99999992494237366,0.68928488917398345,120,1206.827410059451,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,45.730551937018554,0.83023185972960289,0,0,60,1200.3414760966537,0.83023185972960289,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B2_Contact_Aware,Earth_Relay0_Mars,1,2,41.512259695759006,0.68928494091007497,0.99999873542567141,0.68928406925803365,120,1517.4080483974019,0.68928494091007497,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B2_Contact_Aware,Earth_Relay1_Mars,1,2,53.362536138517463,0.68928494091007497,0.99999999975282827,0.68928494073970326,120,1371.7558423811156,0.68928494091007497,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B2_Contact_Aware,Earth_Relay2_Mars,0,2,45.49144784767153,0.68928494091007497,0.99999992494237366,0.68928488917398345,120,1206.827410059451,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B3_Physical_Success,Direct_Earth_to_Mars,1,1,45.730551937018554,0.83023185972960289,0,0,60,1200.3414760966537,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B3_Physical_Success,Earth_Relay0_Mars,1,2,41.512259695759006,0.68928494091007497,0.99999873542567141,0.68928406925803365,120,1517.4080483974019,0.68928406925803365,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B3_Physical_Success,Earth_Relay1_Mars,1,2,53.362536138517463,0.68928494091007497,0.99999999975282827,0.68928494073970326,120,1371.7558423811156,0.68928494073970326,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B3_Physical_Success,Earth_Relay2_Mars,0,2,45.49144784767153,0.68928494091007497,0.99999992494237366,0.68928488917398345,120,1206.827410059451,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,45.730551937018554,0.83023185972960289,0,0,60,1200.3414760966537,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,41.512259695759006,0.68928494091007497,0.99999873542567141,0.68928406925803365,120,1517.4080483974019,0.2726281365177029,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,53.362536138517463,0.68928494091007497,0.99999999975282827,0.68928494073970326,120,1371.7558423811156,0.30157600852004213,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,3,1000002,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,2,45.49144784767153,0.68928494091007497,0.99999992494237366,0.68928488917398345,120,1206.827410059451,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,4,1000003,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,518.36221976964248,0.92293855368806055,1,0.92293855368806055,60,336.29420390935212,1,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,4,1000003,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,274.79861806466675,0.85181557388380902,1,0.85181557388380902,120,704.43027042719098,0.47739885411995658,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,4,1000003,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,724.3915982620382,0.85181557388380902,1,0.85181557388380902,120,517.0567212508638,0.65040099100885695,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,4,1000003,B1_Shortest_Delay,Earth_Relay2_Mars,0,2,509.57258369387318,0.85181557388380902,1,0.85181557388380902,120,342.51773598847836,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,4,1000003,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,518.36221976964248,0.92293855368806055,1,0.92293855368806055,60,336.29420390935212,0.92293855368806055,1
