Condition,Base_Scenario,Factor_Name,Factor_Value,Trial,Seed,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,7,1000006,B4_Physical_Multiobjective,Earth_Relay0_Mars,200,0,165,35,35,0,0,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,8,1000007,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,33,167,0,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,8,1000007,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,33,167,0,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,8,1000007,B3_Physical_Success,Earth_Relay1_Mars,200,0,140,60,60,0,0,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,8,1000007,B4_Physical_Multiobjective,Earth_Relay1_Mars,200,0,140,60,60,0,0,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,8,1000007,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,33,167,0,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,8,1000007,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,33,167,0,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,8,1000007,B3_Physical_Success,Earth_Relay1_Mars,200,0,140,60,60,0,0,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,8,1000007,B4_Physical_Multiobjective,Earth_Relay1_Mars,200,0,140,60,60,0,0,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,9,1000008,B1_Shortest_Delay,Direct_Earth_to_Mars,200,164,0,36,36,0,0.81999999999999995,167936,285.05831860278693
