Condition,Base_Scenario,Factor_Name,Factor_Value,Trial,Seed,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,86,1000085,B3_Physical_Success,Earth_Relay0_Mars,200,147,0,53,53,0,0.73499999999999999,150528,1138.2956671663669
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,86,1000085,B4_Physical_Multiobjective,Earth_Relay0_Mars,200,147,0,53,53,0,0.73499999999999999,150528,1138.2956671663669
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,86,1000085,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,86,1000085,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,86,1000085,B3_Physical_Success,Earth_Relay0_Mars,200,147,0,53,53,0,0.73499999999999999,150528,1198.2956671663662
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,86,1000085,B4_Physical_Multiobjective,Earth_Relay0_Mars,200,147,0,53,53,0,0.73499999999999999,150528,1198.2956671663662
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,86,1000085,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,86,1000085,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,86,1000085,B3_Physical_Success,Earth_Relay0_Mars,200,147,0,53,53,0,0.73499999999999999,150528,1198.2956671663662
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,86,1000085,B4_Physical_Multiobjective,Earth_Relay0_Mars,200,147,0,53,53,0,0.73499999999999999,150528,1198.2956671663662
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,87,1000086,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,25,175,0,0,0
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,87,1000086,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,25,175,0,0,0
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,87,1000086,B3_Physical_Success,Earth_Relay0_Mars,200,162,0,38,38,0,0.81000000000000005,165888,1462.9446452246334
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,87,1000086,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,162,0,38,38,0,0.81000000000000005,165888,1312.9935728352664
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,87,1000086,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,25,175,0,0,0
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,87,1000086,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,25,175,0,0,0
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,87,1000086,B3_Physical_Success,Earth_Relay0_Mars,200,162,0,38,38,0,0.81000000000000005,165888,1462.9446452246334
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,87,1000086,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,162,0,38,38,0,0.81000000000000005,165888,1312.9935728352664
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,87,1000086,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,25,175,0,0,0
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,87,1000086,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,25,175,0,0,0
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,87,1000086,B3_Physical_Success,Earth_Relay0_Mars,200,162,0,38,38,0,0.81000000000000005,165888,1282.9446452246334
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,87,1000086,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,162,0,38,38,0,0.81000000000000005,165888,1132.9935728352677
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,87,1000086,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,25,175,0,0,0
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,87,1000086,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,25,175,0,0,0
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,87,1000086,B3_Physical_Success,Earth_Relay0_Mars,200,162,0,38,38,0,0.81000000000000005,165888,1282.9446452246334
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,87,1000086,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,162,0,38,38,0,0.81000000000000005,165888,1132.9935728352677
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,87,1000086,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,25,175,0,0,0
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,87,1000086,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,25,175,0,0,0
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,87,1000086,B3_Physical_Success,Earth_Relay0_Mars,200,162,0,38,38,0,0.81000000000000005,165888,1342.9446452246334
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,87,1000086,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,162,0,38,38,0,0.81000000000000005,165888,1192.9935728352673
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,87,1000086,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,25,175,0,0,0
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,87,1000086,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,25,175,0,0,0
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,87,1000086,B3_Physical_Success,Earth_Relay0_Mars,200,162,0,38,38,0,0.81000000000000005,165888,1342.9446452246334
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,87,1000086,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,162,0,38,38,0,0.81000000000000005,165888,1192.9935728352673
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,88,1000087,B1_Shortest_Delay,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,427.22058134566174
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,88,1000087,B2_Contact_Aware,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,427.22058134566174
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,88,1000087,B3_Physical_Success,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,427.22058134566174
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,88,1000087,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,427.22058134566174
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,88,1000087,B1_Shortest_Delay,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,427.22058134566174
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,88,1000087,B2_Contact_Aware,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,427.22058134566174
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,88,1000087,B3_Physical_Success,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,427.22058134566174
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,88,1000087,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,427.22058134566174
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,88,1000087,B1_Shortest_Delay,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,337.22058134566038
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,88,1000087,B2_Contact_Aware,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,337.22058134566038
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,88,1000087,B3_Physical_Success,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,337.22058134566038
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,88,1000087,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,337.22058134566038
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,88,1000087,B1_Shortest_Delay,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,337.22058134566038
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,88,1000087,B2_Contact_Aware,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,337.22058134566038
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,88,1000087,B3_Physical_Success,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,337.22058134566038
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,88,1000087,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,337.22058134566038
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,88,1000087,B1_Shortest_Delay,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,367.22058134566072
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,88,1000087,B2_Contact_Aware,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,367.22058134566072
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,88,1000087,B3_Physical_Success,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,367.22058134566072
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,88,1000087,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,367.22058134566072
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,88,1000087,B1_Shortest_Delay,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,367.22058134566072
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,88,1000087,B2_Contact_Aware,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,367.22058134566072
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,88,1000087,B3_Physical_Success,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,367.22058134566072
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,88,1000087,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,188,0,12,12,0,0.93999999999999995,192512,367.22058134566072
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,89,1000088,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,89,1000088,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,89,1000088,B3_Physical_Success,Earth_Relay1_Mars,200,153,0,47,47,0,0.76500000000000001,156672,1338.0241865075459
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,89,1000088,B4_Physical_Multiobjective,Earth_Relay1_Mars,200,153,0,47,47,0,0.76500000000000001,156672,1338.0241865075459
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,89,1000088,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,89,1000088,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,89,1000088,B3_Physical_Success,Earth_Relay1_Mars,200,153,0,47,47,0,0.76500000000000001,156672,1338.0241865075459
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,89,1000088,B4_Physical_Multiobjective,Earth_Relay1_Mars,200,153,0,47,47,0,0.76500000000000001,156672,1338.0241865075459
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,89,1000088,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,89,1000088,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,89,1000088,B3_Physical_Success,Earth_Relay1_Mars,200,153,0,47,47,0,0.76500000000000001,156672,1158.0241865075475
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,89,1000088,B4_Physical_Multiobjective,Earth_Relay1_Mars,200,153,0,47,47,0,0.76500000000000001,156672,1158.0241865075475
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,89,1000088,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,89,1000088,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,89,1000088,B3_Physical_Success,Earth_Relay1_Mars,200,153,0,47,47,0,0.76500000000000001,156672,1158.0241865075475
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,89,1000088,B4_Physical_Multiobjective,Earth_Relay1_Mars,200,153,0,47,47,0,0.76500000000000001,156672,1158.0241865075475
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,89,1000088,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,89,1000088,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,89,1000088,B3_Physical_Success,Earth_Relay1_Mars,200,153,0,47,47,0,0.76500000000000001,156672,1218.0241865075468
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,89,1000088,B4_Physical_Multiobjective,Earth_Relay1_Mars,200,153,0,47,47,0,0.76500000000000001,156672,1218.0241865075468
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,89,1000088,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,89,1000088,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,89,1000088,B3_Physical_Success,Earth_Relay1_Mars,200,153,0,47,47,0,0.76500000000000001,156672,1218.0241865075468
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,89,1000088,B4_Physical_Multiobjective,Earth_Relay1_Mars,200,153,0,47,47,0,0.76500000000000001,156672,1218.0241865075468
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,90,1000089,B1_Shortest_Delay,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,646.63284347577815
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,90,1000089,B2_Contact_Aware,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,646.63284347577815
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,90,1000089,B3_Physical_Success,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,646.63284347577815
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,90,1000089,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,646.63284347577815
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,90,1000089,B1_Shortest_Delay,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,646.63284347577815
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,90,1000089,B2_Contact_Aware,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,646.63284347577815
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,90,1000089,B3_Physical_Success,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,646.63284347577815
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,90,1000089,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,646.63284347577815
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,90,1000089,B1_Shortest_Delay,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,556.63284347577871
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,90,1000089,B2_Contact_Aware,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,556.63284347577871
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,90,1000089,B3_Physical_Success,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,556.63284347577871
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,90,1000089,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,556.63284347577871
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,90,1000089,B1_Shortest_Delay,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,556.63284347577871
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,90,1000089,B2_Contact_Aware,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,556.63284347577871
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,90,1000089,B3_Physical_Success,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,556.63284347577871
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,90,1000089,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,556.63284347577871
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,90,1000089,B1_Shortest_Delay,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,586.63284347577849
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,90,1000089,B2_Contact_Aware,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,586.63284347577849
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,90,1000089,B3_Physical_Success,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,586.63284347577849
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,90,1000089,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,586.63284347577849
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,90,1000089,B1_Shortest_Delay,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,586.63284347577849
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,90,1000089,B2_Contact_Aware,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,586.63284347577849
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,90,1000089,B3_Physical_Success,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,586.63284347577849
PAT60__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,60,90,1000089,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,182,0,18,18,0,0.91000000000000003,186368,586.63284347577849
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,91,1000090,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,38,162,0,0,0
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,91,1000090,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,38,162,0,0,0
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,91,1000090,B3_Physical_Success,Earth_Relay1_Mars,200,0,135,65,65,0,0,0,0
PAT120__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,120,91,1000090,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,0,135,65,65,0,0,0,0
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,91,1000090,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,38,162,0,0,0
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,91,1000090,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,38,162,0,0,0
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,91,1000090,B3_Physical_Success,Earth_Relay1_Mars,200,0,135,65,65,0,0,0,0
PAT120__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,120,91,1000090,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,0,135,65,65,0,0,0,0
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,91,1000090,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,38,162,0,0,0
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,91,1000090,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,38,162,0,0,0
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,91,1000090,B3_Physical_Success,Earth_Relay1_Mars,200,0,135,65,65,0,0,0,0
PAT30__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,30,91,1000090,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,135,0,65,65,0,0.67500000000000004,138240,1371.8359202687254
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,91,1000090,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,38,162,0,0,0
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,91,1000090,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,38,162,0,0,0
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,91,1000090,B3_Physical_Success,Earth_Relay1_Mars,200,0,135,65,65,0,0,0,0
PAT30__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,PAT_s_Per_Hop,30,91,1000090,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,135,0,65,65,0,0.67500000000000004,138240,1371.8359202687254
PAT60__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,PAT_s_Per_Hop,60,91,1000090,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,38,162,0,0,0
