Trial,Seed,Scenario,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
31,100030,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,198,0,2,2,0,0.98999999999999999,202752,1285.0609092185055
31,100030,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,195,0,5,2,3,0.97499999999999998,199680,1285.0609092185057
31,100030,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,195,0,5,2,3,0.97499999999999998,199680,1285.0609092185057
31,100030,Direct_Background_16,B3_Physical_Success,Earth_Relay0_Mars,200,0,197,3,3,0,0,0,0
31,100030,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,195,0,5,2,3,0.97499999999999998,199680,1285.0609092185057
31,100030,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,2,198,0,0,0
31,100030,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,2,198,0,0,0
31,100030,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,200,0,197,3,3,0,0,0,0
31,100030,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,197,0,3,3,0,0.98499999999999999,201728,1351.6695026810403
31,100030,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,2,198,0,0,0
31,100030,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,2,198,0,0,0
31,100030,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,200,0,197,3,3,0,0,0,0
31,100030,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,197,0,3,3,0,0.98499999999999999,201728,1351.6695026810403
32,100031,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
32,100031,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,294.79601975412504
33,100032,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,1316.6181290904128
33,100032,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,1316.6181290904128
33,100032,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,1316.6181290904128
33,100032,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,1316.6181290904128
33,100032,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,197,0,3,1,2,0.98499999999999999,201728,1316.618129090413
33,100032,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,197,0,3,1,2,0.98499999999999999,201728,1316.618129090413
33,100032,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,197,0,3,1,2,0.98499999999999999,201728,1316.618129090413
33,100032,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,197,0,3,1,2,0.98499999999999999,201728,1316.618129090413
33,100032,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,1,199,0,0,0
33,100032,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,1,199,0,0,0
33,100032,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,200,0,195,5,5,0,0,0,0
33,100032,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,195,0,5,5,0,0.97499999999999998,199680,1383.2581130367751
33,100032,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,1,199,0,0,0
33,100032,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,1,199,0,0,0
33,100032,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,200,0,195,5,5,0,0,0,0
33,100032,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,195,0,5,5,0,0.97499999999999998,199680,1383.2581130367751
34,100033,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
34,100033,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,172,0,28,28,0,0.85999999999999999,176128,286.90145520157239
35,100034,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
35,100034,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,179,0,21,21,0,0.89500000000000002,183296,623.61679339510647
36,100035,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,1361.6590511252234
36,100035,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,1361.6590511252234
36,100035,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,1361.6590511252234
36,100035,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,1361.6590511252234
36,100035,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,129,0,71,6,65,0.64500000000000002,132096,1361.6590511252207
36,100035,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,129,0,71,6,65,0.64500000000000002,132096,1361.6590511252207
36,100035,Direct_Background_16,B3_Physical_Success,Earth_Relay1_Mars,200,0,191,9,9,0,0,0,0
36,100035,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,129,0,71,6,65,0.64500000000000002,132096,1361.6590511252207
36,100035,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,6,194,0,0,0
36,100035,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,6,194,0,0,0
36,100035,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,200,0,191,9,9,0,0,0,0
36,100035,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1428.3017917369743
36,100035,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,6,194,0,0,0
36,100035,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,6,194,0,0,0
36,100035,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,200,0,191,9,9,0,0,0,0
36,100035,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1428.3017917369743
37,100036,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,170,0,30,30,0,0.84999999999999998,174080,869.09044914640185
37,100036,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,170,0,30,30,0,0.84999999999999998,174080,869.09044914640185
37,100036,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,170,0,30,30,0,0.84999999999999998,174080,869.09044914640185
37,100036,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,170,0,30,30,0,0.84999999999999998,174080,869.09044914640185
37,100036,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,170,0,30,30,0,0.84999999999999998,174080,869.09044914640185
37,100036,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,170,0,30,30,0,0.84999999999999998,174080,869.09044914640185
37,100036,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,170,0,30,30,0,0.84999999999999998,174080,869.09044914640185
37,100036,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,170,0,30,30,0,0.84999999999999998,174080,869.09044914640185
37,100036,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,30,170,0,0,0
37,100036,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,30,170,0,0,0
37,100036,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,200,151,0,49,49,0,0.755,154624,1278.3907264366596
37,100036,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay1_Mars,200,151,0,49,49,0,0.755,154624,1055.0664038586569
37,100036,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,164,0,36,30,6,0.81999999999999995,167936,869.09044914640185
37,100036,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,164,0,36,30,6,0.81999999999999995,167936,869.09044914640185
37,100036,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,200,164,0,36,30,6,0.81999999999999995,167936,869.09044914640185
37,100036,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,164,0,36,30,6,0.81999999999999995,167936,869.09044914640185
38,100037,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,150,0,50,50,0,0.75,153600,1349.3887833563419
38,100037,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,150,0,50,50,0,0.75,153600,1349.3887833563419
38,100037,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,150,0,50,50,0,0.75,153600,1349.3887833563419
38,100037,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,150,0,50,50,0,0.75,153600,1349.3887833563419
38,100037,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,130,0,70,50,20,0.65000000000000002,133120,1349.3887833563408
38,100037,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,130,0,70,50,20,0.65000000000000002,133120,1349.3887833563408
38,100037,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,130,0,70,50,20,0.65000000000000002,133120,1349.3887833563408
38,100037,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,130,0,70,50,20,0.65000000000000002,133120,1349.3887833563408
38,100037,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,50,150,0,0,0
38,100037,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,50,150,0,0,0
38,100037,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,200,0,124,76,76,0,0,0,0
38,100037,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,124,0,76,76,0,0.62,126976,1416.007176490627
38,100037,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,50,150,0,0,0
38,100037,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,50,150,0,0,0
38,100037,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,200,0,124,76,76,0,0,0,0
38,100037,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,124,0,76,76,0,0.62,126976,1416.007176490627
39,100038,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
39,100038,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,323.14090447048318
4,100003,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,1057.4243111254382
4,100003,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,1057.4243111254382
4,100003,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,1057.4243111254382
4,100003,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,1057.4243111254382
4,100003,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,1057.4243111254382
4,100003,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,1057.4243111254382
4,100003,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,1057.4243111254382
4,100003,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,1057.4243111254382
4,100003,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,6,194,0,0,0
4,100003,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,6,194,0,0,0
4,100003,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,200,188,0,12,12,0,0.93999999999999995,192512,1258.185617499176
4,100003,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,188,0,12,12,0,0.93999999999999995,192512,1123.7278015053528
4,100003,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,6,194,0,0,0
4,100003,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,6,194,0,0,0
4,100003,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,200,188,0,12,12,0,0.93999999999999995,192512,1258.185617499176
4,100003,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,188,0,12,12,0,0.93999999999999995,192512,1123.7278015053528
40,100039,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1079.3274664660958
40,100039,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1079.3274664660958
40,100039,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1079.3274664660958
40,100039,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1079.3274664660958
40,100039,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1079.3274664660958
40,100039,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1079.3274664660958
40,100039,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1079.3274664660958
40,100039,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1079.3274664660958
40,100039,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,33,167,0,0,0
40,100039,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,33,167,0,0,0
40,100039,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,200,152,0,48,48,0,0.76000000000000001,155648,1284.7165156620347
40,100039,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,152,0,48,48,0,0.76000000000000001,155648,1145.6649501747163
40,100039,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,33,167,0,0,0
40,100039,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,33,167,0,0,0
40,100039,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,200,152,0,48,48,0,0.76000000000000001,155648,1284.7165156620347
40,100039,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,152,0,48,48,0,0.76000000000000001,155648,1145.6649501747163
41,100040,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,1353.3347947143754
41,100040,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,1353.3347947143754
41,100040,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,1353.3347947143754
41,100040,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,1353.3347947143754
41,100040,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,135,0,65,26,39,0.67500000000000004,138240,1353.334794714375
41,100040,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,135,0,65,26,39,0.67500000000000004,138240,1353.334794714375
41,100040,Direct_Background_16,B3_Physical_Success,Earth_Relay1_Mars,200,0,153,47,47,0,0,0,0
41,100040,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,135,0,65,26,39,0.67500000000000004,138240,1353.334794714375
41,100040,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,26,174,0,0,0
41,100040,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,26,174,0,0,0
41,100040,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,200,0,153,47,47,0,0,0,0
41,100040,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,153,0,47,47,0,0.76500000000000001,156672,1419.9604562525567
41,100040,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,26,174,0,0,0
41,100040,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,26,174,0,0,0
41,100040,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,200,0,153,47,47,0,0,0,0
41,100040,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,153,0,47,47,0,0.76500000000000001,156672,1419.9604562525567
42,100041,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1298.0227062004267
42,100041,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1298.0227062004267
42,100041,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1298.0227062004267
42,100041,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1298.0227062004267
42,100041,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,178,0,22,19,3,0.89000000000000001,182272,1298.0227062004267
42,100041,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,178,0,22,19,3,0.89000000000000001,182272,1298.0227062004267
42,100041,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,178,0,22,19,3,0.89000000000000001,182272,1298.0227062004267
42,100041,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,178,0,22,19,3,0.89000000000000001,182272,1298.0227062004267
