Design_Name,Route_Name,Background_Photons_Per_Slot,Total_Worlds,Available_Worlds,Mean_Route_Packet_Success_Lower_Bound_Available,Worst_Log10_Route_Packet_Failure_Upper_Bound,Median_Log10_Route_Packet_Failure_Upper_Bound,Best_Log10_Route_Packet_Failure_Upper_Bound,Available_Worlds_Certified_At_Least_99_9pct,Available_Worlds_Certified_At_Least_99_99pct
Slot_Rate_500000Hz,Earth_Relay0_Mars,1,100,94,0,0,0,0,0,0
Slot_Rate_500000Hz,Earth_Relay0_Mars,4,100,94,0,0,0,0,0,0
Slot_Rate_500000Hz,Earth_Relay1_Mars,0,100,91,0,0,0,0,0,0
Slot_Rate_500000Hz,Earth_Relay1_Mars,0.01,100,91,0,0,0,0,0,0
Slot_Rate_500000Hz,Earth_Relay1_Mars,0.10000000000000001,100,91,0,0,0,0,0,0
Slot_Rate_500000Hz,Earth_Relay1_Mars,1,100,91,0,0,0,0,0,0
Slot_Rate_500000Hz,Earth_Relay1_Mars,4,100,91,0,0,0,0,0,0
Slot_Rate_500000Hz,Earth_Relay2_Mars,0,100,92,0,0,0,0,0,0
Slot_Rate_500000Hz,Earth_Relay2_Mars,0.01,100,92,0,0,0,0,0,0
Slot_Rate_500000Hz,Earth_Relay2_Mars,0.10000000000000001,100,92,0,0,0,0,0,0
Slot_Rate_500000Hz,Earth_Relay2_Mars,1,100,92,0,0,0,0,0,0
Slot_Rate_500000Hz,Earth_Relay2_Mars,4,100,92,0,0,0,0,0,0
TX_RX_100cm,Direct_Earth_to_Mars,0,100,100,1,-34.025782382625138,-68.975223025632189,-1418.3580347600862,100,100
TX_RX_100cm,Direct_Earth_to_Mars,0.01,100,100,1,-33.21647174615191,-67.854195901116469,-1413.3950576834866,100,100
TX_RX_100cm,Direct_Earth_to_Mars,0.10000000000000001,100,100,1,-31.524597000328537,-65.488665493889243,-1402.722898982772,100,100
TX_RX_100cm,Direct_Earth_to_Mars,1,100,100,1,-26.66887841328883,-58.513672881057389,-1369.5024830344234,100,100
TX_RX_100cm,Direct_Earth_to_Mars,4,100,100,1,-20.776254196478256,-49.590410572103636,-1322.3386017102707,100,100
TX_RX_100cm,Earth_Relay0_Mars,0,100,94,1,-32.949858159774934,-81.789683791497737,-959.08958446824033,94,94
TX_RX_100cm,Earth_Relay0_Mars,0.01,100,94,1,-32.14881753678474,-80.571955772540974,-955.00628405175041,94,94
TX_RX_100cm,Earth_Relay0_Mars,0.10000000000000001,100,94,1,-30.474811461949624,-77.99740608602454,-946.2361841200584,94,94
TX_RX_100cm,Earth_Relay0_Mars,1,100,94,1,-25.675191948562066,-70.363720703829827,-919.029184985298,94,94
TX_RX_100cm,Earth_Relay0_Mars,4,100,94,1,-19.862095163885407,-60.491526538692298,-880.65068289493456,94,94
TX_RX_100cm,Earth_Relay1_Mars,0,100,91,1,-36.420868152299654,-72.421039251040213,-649.8510005453752,91,91
TX_RX_100cm,Earth_Relay1_Mars,0.01,100,91,1,-35.583413010720982,-71.271562081804973,-646.48739826435406,91,91
TX_RX_100cm,Earth_Relay1_Mars,0.10000000000000001,100,91,1,-33.83072565380251,-68.844538114543951,-639.27342954228277,91,91
TX_RX_100cm,Earth_Relay1_Mars,1,100,91,1,-28.784025510889514,-61.675797261451457,-616.98563550261736,91,91
TX_RX_100cm,Earth_Relay1_Mars,4,100,91,1,-22.620304944889533,-52.473660774395661,-585.79038787965976,91,91
TX_RX_100cm,Earth_Relay2_Mars,0,100,92,1,-33.529205996557437,-68.592077880941304,-1376.9815374511234,92,92
TX_RX_100cm,Earth_Relay2_Mars,0.01,100,92,1,-32.721974409977591,-67.471683368708909,-1372.0908480032285,92,92
TX_RX_100cm,Earth_Relay2_Mars,0.10000000000000001,100,92,1,-31.034591805518684,-65.107520310813499,-1361.5749920411104,92,92
TX_RX_100cm,Earth_Relay2_Mars,1,100,92,1,-26.192977161049409,-58.13683535539522,-1328.8487512084826,92,92
TX_RX_100cm,Earth_Relay2_Mars,4,100,92,1,-20.320351670995336,-49.219770473501072,-1282.4069644496367,92,92
TX_RX_30cm,Direct_Earth_to_Mars,0,100,100,0.10899099083295909,0,0,-7.0376269820092379,7,7
TX_RX_30cm,Direct_Earth_to_Mars,0.01,100,100,0.10791965434207158,0,0,-6.598779590157795,7,5
TX_RX_30cm,Direct_Earth_to_Mars,0.10000000000000001,100,100,0.10125049415345407,0,0,-5.706864489760294,5,4
TX_RX_30cm,Direct_Earth_to_Mars,1,100,100,0.06732571289769089,0,0,-3.3482003552058583,1,0
TX_RX_30cm,Direct_Earth_to_Mars,4,100,100,0.020025815188933226,0,0,-0.91222315516359731,0,0
TX_RX_30cm,Earth_Relay0_Mars,0,100,94,0.21038197166497846,0,0,-3.0189608819461835,1,0
TX_RX_30cm,Earth_Relay0_Mars,0.01,100,94,0.20774289000870866,0,0,-2.6592664189510322,0,0
TX_RX_30cm,Earth_Relay0_Mars,0.10000000000000001,100,94,0.19056220472976745,0,0,-1.9379880853358595,0,0
TX_RX_30cm,Earth_Relay0_Mars,1,100,94,0.0042377661592935554,0,0,-0.1037276061669706,0,0
TX_RX_30cm,Earth_Relay0_Mars,4,100,94,0,0,0,0,0,0
TX_RX_30cm,Earth_Relay1_Mars,0,100,91,0.016636953765484519,0,0,-0.51412835217097397,0,0
TX_RX_30cm,Earth_Relay1_Mars,0.01,100,91,0.004355040150840735,0,0,-0.21918504957738097,0,0
TX_RX_30cm,Earth_Relay1_Mars,0.10000000000000001,100,91,0,0,0,0,0,0
TX_RX_30cm,Earth_Relay1_Mars,1,100,91,0,0,0,0,0,0
TX_RX_30cm,Earth_Relay1_Mars,4,100,91,0,0,0,0,0,0
TX_RX_30cm,Earth_Relay2_Mars,0,100,92,0.11681108741413192,0,0,-6.4038857011075363,7,5
TX_RX_30cm,Earth_Relay2_Mars,0.01,100,92,0.11392002058391823,0,0,-5.9715429623880558,7,4
TX_RX_30cm,Earth_Relay2_Mars,0.10000000000000001,100,92,0.096119621142848166,0,0,-5.0936574379301947,4,3
TX_RX_30cm,Earth_Relay2_Mars,1,100,92,0.067898528039768882,0,0,-2.7783087330352401,0,0
TX_RX_30cm,Earth_Relay2_Mars,4,100,92,0.0087022492162625135,0,0,-0.39966196076135685,0,0
TX_RX_50cm,Direct_Earth_to_Mars,0,100,100,0.4784224340928977,0,-0.10399405345250416,-84.440419786855884,40,33
TX_RX_50cm,Direct_Earth_to_Mars,0.01,100,100,0.46650828564349633,0,0,-83.206161482250849,37,33
TX_RX_50cm,Direct_Earth_to_Mars,0.10000000000000001,100,100,0.45574615206035246,0,0,-80.595880366973191,33,30
TX_RX_50cm,Direct_Earth_to_Mars,1,100,100,0.37765369482654043,0,0,-72.849557345386756,28,28
TX_RX_50cm,Direct_Earth_to_Mars,4,100,100,0.28573411542344429,0,0,-62.814873675375765,28,24
TX_RX_50cm,Earth_Relay0_Mars,0,100,94,0.50780805690488595,0,-0.62268223038411907,-55.453926022680548,38,37
TX_RX_50cm,Earth_Relay0_Mars,0.01,100,94,0.48863204160589757,0,-0.32464932109517075,-54.439580766662424,38,37
TX_RX_50cm,Earth_Relay0_Mars,0.10000000000000001,100,94,0.43592067235629017,0,0,-52.304627124558856,37,36
TX_RX_50cm,Earth_Relay0_Mars,1,100,94,0.4006345330675527,0,0,-46.055764048706152,32,30
TX_RX_50cm,Earth_Relay0_Mars,4,100,94,0.34971359160771903,0,0,-38.175497468814456,25,25
TX_RX_50cm,Earth_Relay1_Mars,0,100,91,0.46168246020467479,0,-0.03714194660552339,-36.126514527501463,31,27
TX_RX_50cm,Earth_Relay1_Mars,0.01,100,91,0.43653930243413092,0,0,-35.292086428102806,31,27
TX_RX_50cm,Earth_Relay1_Mars,0.10000000000000001,100,91,0.39131018598705308,0,0,-33.545939824673617,27,24
TX_RX_50cm,Earth_Relay1_Mars,1,100,91,0.33122193627959823,0,0,-28.519785080115035,21,17
TX_RX_50cm,Earth_Relay1_Mars,4,100,91,0.23518857946299979,0,0,-22.385253921474039,15,14
TX_RX_50cm,Earth_Relay2_Mars,0,100,92,0.48515874752175742,0,0,-81.572173084110744,37,33
TX_RX_50cm,Earth_Relay2_Mars,0.01,100,92,0.48109691630484264,0,0,-80.35598626688774,36,30
TX_RX_50cm,Earth_Relay2_Mars,0.10000000000000001,100,92,0.46681850341577991,0,0,-77.784767985714566,30,29
TX_RX_50cm,Earth_Relay2_Mars,1,100,92,0.38451876050074807,0,0,-70.161583853857024,28,28
TX_RX_50cm,Earth_Relay2_Mars,4,100,92,0.30470546026785256,0,0,-60.304535690156229,26,23
