Trial,Seed,Experiment_Family,Design_Name,Transmit_Power_W,TX_Diameter_m,RX_Diameter_m,Slot_Rate_Hz,PPM_Order,Packet_Bits,Background_Photons_Per_Slot,Route_Name,Route_Available,Hop_Count,Total_Route_Distance_m,Bottleneck_Signal_Photons_Per_Slot,End_To_End_Uncoded_Packet_Success_Probability
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay2_Mars,1,2,393793806466.11157,1.5958043923603809,2.9563221363944214e-202
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Direct_Earth_to_Mars,1,1,391797973508.9906,1.6039268140769074,1.3953673963337489e-249
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay0_Mars,0,2,473732934877.48517,1.5677004391358154,0
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay1_Mars,0,2,451909464321.13007,1.7396598354730284,0
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay2_Mars,1,2,393793806466.11157,1.5958043923603809,1.1745730241093819e-251
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,391797973508.9906,1.6039268140769074,0
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay0_Mars,0,2,473732934877.48517,1.5677004391358154,0
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay1_Mars,0,2,451909464321.13007,1.7396598354730284,0
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay2_Mars,1,2,393793806466.11157,1.5958043923603809,0
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Direct_Earth_to_Mars,1,1,391797973508.9906,1.6039268140769074,0
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay0_Mars,0,2,473732934877.48517,1.5677004391358154,0
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay1_Mars,0,2,451909464321.13007,1.7396598354730284,0
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay2_Mars,1,2,393793806466.11157,1.5958043923603809,0
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Direct_Earth_to_Mars,1,1,391797973508.9906,1.6039268140769074,0
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay0_Mars,0,2,473732934877.48517,1.5677004391358154,0
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay1_Mars,0,2,451909464321.13007,1.7396598354730284,0
28,100027,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay2_Mars,1,2,393793806466.11157,1.5958043923603809,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0,Direct_Earth_to_Mars,1,1,391797973508.9906,0.81198794962643472,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0,Earth_Relay0_Mars,0,2,473732934877.48517,0.79364834731250666,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0,Earth_Relay1_Mars,0,2,451909464321.13007,0.88070279170822052,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0,Earth_Relay2_Mars,1,2,393793806466.11157,0.80787597363244301,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.01,Direct_Earth_to_Mars,1,1,391797973508.9906,0.81198794962643472,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.01,Earth_Relay0_Mars,0,2,473732934877.48517,0.79364834731250666,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.01,Earth_Relay1_Mars,0,2,451909464321.13007,0.88070279170822052,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.01,Earth_Relay2_Mars,1,2,393793806466.11157,0.80787597363244301,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,391797973508.9906,0.81198794962643472,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.10000000000000001,Earth_Relay0_Mars,0,2,473732934877.48517,0.79364834731250666,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.10000000000000001,Earth_Relay1_Mars,0,2,451909464321.13007,0.88070279170822052,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.10000000000000001,Earth_Relay2_Mars,1,2,393793806466.11157,0.80787597363244301,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,1,Direct_Earth_to_Mars,1,1,391797973508.9906,0.81198794962643472,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,1,Earth_Relay0_Mars,0,2,473732934877.48517,0.79364834731250666,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,1,Earth_Relay1_Mars,0,2,451909464321.13007,0.88070279170822052,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,1,Earth_Relay2_Mars,1,2,393793806466.11157,0.80787597363244301,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,4,Direct_Earth_to_Mars,1,1,391797973508.9906,0.81198794962643472,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,4,Earth_Relay0_Mars,0,2,473732934877.48517,0.79364834731250666,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,4,Earth_Relay1_Mars,0,2,451909464321.13007,0.88070279170822052,0
28,100027,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,4,Earth_Relay2_Mars,1,2,393793806466.11157,0.80787597363244301,0
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0,Direct_Earth_to_Mars,1,1,391797973508.9906,6.2653391174879198,0.020300819234560924
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0,Earth_Relay0_Mars,0,2,473732934877.48517,6.1238298403742801,0
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0,Earth_Relay1_Mars,0,2,451909464321.13007,6.7955462323165179,0
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0,Earth_Relay2_Mars,1,2,393793806466.11157,6.2336109076577397,0.017901911322364236
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.01,Direct_Earth_to_Mars,1,1,391797973508.9906,6.2653391174879198,0.00067966576360031187
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.01,Earth_Relay0_Mars,0,2,473732934877.48517,6.1238298403742801,0
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.01,Earth_Relay1_Mars,0,2,451909464321.13007,6.7955462323165179,0
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.01,Earth_Relay2_Mars,1,2,393793806466.11157,6.2336109076577397,0.00054690853193636131
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,391797973508.9906,6.2653391174879198,3.6898313699624848e-12
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.10000000000000001,Earth_Relay0_Mars,0,2,473732934877.48517,6.1238298403742801,0
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.10000000000000001,Earth_Relay1_Mars,0,2,451909464321.13007,6.7955462323165179,0
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.10000000000000001,Earth_Relay2_Mars,1,2,393793806466.11157,6.2336109076577397,1.8190020876825066e-12
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,1,Direct_Earth_to_Mars,1,1,391797973508.9906,6.2653391174879198,7.3339546303399395e-79
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,1,Earth_Relay0_Mars,0,2,473732934877.48517,6.1238298403742801,0
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,1,Earth_Relay1_Mars,0,2,451909464321.13007,6.7955462323165179,0
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,1,Earth_Relay2_Mars,1,2,393793806466.11157,6.2336109076577397,2.2931950553015573e-80
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,4,Direct_Earth_to_Mars,1,1,391797973508.9906,6.2653391174879198,1.8489801650154495e-310
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,4,Earth_Relay0_Mars,0,2,473732934877.48517,6.1238298403742801,0
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,4,Earth_Relay1_Mars,0,2,451909464321.13007,6.7955462323165179,0
28,100027,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,4,Earth_Relay2_Mars,1,2,393793806466.11157,6.2336109076577397,2.961643008439514e-314
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0,Direct_Earth_to_Mars,1,1,391797973508.9906,100.24542587980672,1
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0,Earth_Relay0_Mars,0,2,473732934877.48517,97.981277445988482,0
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0,Earth_Relay1_Mars,0,2,451909464321.13007,108.72873971706429,0
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0,Earth_Relay2_Mars,1,2,393793806466.11157,99.737774522523836,1
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.01,Direct_Earth_to_Mars,1,1,391797973508.9906,100.24542587980672,1
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.01,Earth_Relay0_Mars,0,2,473732934877.48517,97.981277445988482,0
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.01,Earth_Relay1_Mars,0,2,451909464321.13007,108.72873971706429,0
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.01,Earth_Relay2_Mars,1,2,393793806466.11157,99.737774522523836,1
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,391797973508.9906,100.24542587980672,1
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.10000000000000001,Earth_Relay0_Mars,0,2,473732934877.48517,97.981277445988482,0
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.10000000000000001,Earth_Relay1_Mars,0,2,451909464321.13007,108.72873971706429,0
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.10000000000000001,Earth_Relay2_Mars,1,2,393793806466.11157,99.737774522523836,1
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,1,Direct_Earth_to_Mars,1,1,391797973508.9906,100.24542587980672,1
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,1,Earth_Relay0_Mars,0,2,473732934877.48517,97.981277445988482,0
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,1,Earth_Relay1_Mars,0,2,451909464321.13007,108.72873971706429,0
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,1,Earth_Relay2_Mars,1,2,393793806466.11157,99.737774522523836,1
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,4,Direct_Earth_to_Mars,1,1,391797973508.9906,100.24542587980672,1
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,4,Earth_Relay0_Mars,0,2,473732934877.48517,97.981277445988482,0
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,4,Earth_Relay1_Mars,0,2,451909464321.13007,108.72873971706429,0
28,100027,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,4,Earth_Relay2_Mars,1,2,393793806466.11157,99.737774522523836,1
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0,Direct_Earth_to_Mars,1,1,391797973508.9906,1.6039268140769076,1.9889307651678111e-200
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0,Earth_Relay0_Mars,0,2,473732934877.48517,1.5677004391358156,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0,Earth_Relay1_Mars,0,2,451909464321.13007,1.7396598354730288,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0,Earth_Relay2_Mars,1,2,393793806466.11157,1.5958043923603811,2.9563221363961016e-202
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.01,Direct_Earth_to_Mars,1,1,391797973508.9906,1.6039268140769076,1.395367396333273e-249
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.01,Earth_Relay0_Mars,0,2,473732934877.48517,1.5677004391358156,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.01,Earth_Relay1_Mars,0,2,451909464321.13007,1.7396598354730288,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.01,Earth_Relay2_Mars,1,2,393793806466.11157,1.5958043923603811,1.1745730241100494e-251
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,391797973508.9906,1.6039268140769076,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.10000000000000001,Earth_Relay0_Mars,0,2,473732934877.48517,1.5677004391358156,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.10000000000000001,Earth_Relay1_Mars,0,2,451909464321.13007,1.7396598354730288,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.10000000000000001,Earth_Relay2_Mars,1,2,393793806466.11157,1.5958043923603811,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,1,Direct_Earth_to_Mars,1,1,391797973508.9906,1.6039268140769076,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,1,Earth_Relay0_Mars,0,2,473732934877.48517,1.5677004391358156,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,1,Earth_Relay1_Mars,0,2,451909464321.13007,1.7396598354730288,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,1,Earth_Relay2_Mars,1,2,393793806466.11157,1.5958043923603811,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,4,Direct_Earth_to_Mars,1,1,391797973508.9906,1.6039268140769076,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,4,Earth_Relay0_Mars,0,2,473732934877.48517,1.5677004391358156,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,4,Earth_Relay1_Mars,0,2,451909464321.13007,1.7396598354730288,0
28,100027,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,4,Earth_Relay2_Mars,1,2,393793806466.11157,1.5958043923603811,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0,Direct_Earth_to_Mars,1,1,391797973508.9906,0.64157072563076301,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0,Earth_Relay0_Mars,0,2,473732934877.48517,0.62708017565432617,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0,Earth_Relay1_Mars,0,2,451909464321.13007,0.69586393418921144,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0,Earth_Relay2_Mars,1,2,393793806466.11157,0.63832175694415239,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.01,Direct_Earth_to_Mars,1,1,391797973508.9906,0.64157072563076301,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.01,Earth_Relay0_Mars,0,2,473732934877.48517,0.62708017565432617,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.01,Earth_Relay1_Mars,0,2,451909464321.13007,0.69586393418921144,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.01,Earth_Relay2_Mars,1,2,393793806466.11157,0.63832175694415239,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,391797973508.9906,0.64157072563076301,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.10000000000000001,Earth_Relay0_Mars,0,2,473732934877.48517,0.62708017565432617,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.10000000000000001,Earth_Relay1_Mars,0,2,451909464321.13007,0.69586393418921144,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.10000000000000001,Earth_Relay2_Mars,1,2,393793806466.11157,0.63832175694415239,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,1,Direct_Earth_to_Mars,1,1,391797973508.9906,0.64157072563076301,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,1,Earth_Relay0_Mars,0,2,473732934877.48517,0.62708017565432617,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,1,Earth_Relay1_Mars,0,2,451909464321.13007,0.69586393418921144,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,1,Earth_Relay2_Mars,1,2,393793806466.11157,0.63832175694415239,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,4,Direct_Earth_to_Mars,1,1,391797973508.9906,0.64157072563076301,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,4,Earth_Relay0_Mars,0,2,473732934877.48517,0.62708017565432617,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,4,Earth_Relay1_Mars,0,2,451909464321.13007,0.69586393418921144,0
28,100027,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,4,Earth_Relay2_Mars,1,2,393793806466.11157,0.63832175694415239,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0,Direct_Earth_to_Mars,1,1,391797973508.9906,0.3207853628153815,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0,Earth_Relay0_Mars,0,2,473732934877.48517,0.31354008782716308,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0,Earth_Relay1_Mars,0,2,451909464321.13007,0.34793196709460572,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0,Earth_Relay2_Mars,1,2,393793806466.11157,0.31916087847207619,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.01,Direct_Earth_to_Mars,1,1,391797973508.9906,0.3207853628153815,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.01,Earth_Relay0_Mars,0,2,473732934877.48517,0.31354008782716308,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.01,Earth_Relay1_Mars,0,2,451909464321.13007,0.34793196709460572,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.01,Earth_Relay2_Mars,1,2,393793806466.11157,0.31916087847207619,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,391797973508.9906,0.3207853628153815,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.10000000000000001,Earth_Relay0_Mars,0,2,473732934877.48517,0.31354008782716308,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.10000000000000001,Earth_Relay1_Mars,0,2,451909464321.13007,0.34793196709460572,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.10000000000000001,Earth_Relay2_Mars,1,2,393793806466.11157,0.31916087847207619,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,1,Direct_Earth_to_Mars,1,1,391797973508.9906,0.3207853628153815,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,1,Earth_Relay0_Mars,0,2,473732934877.48517,0.31354008782716308,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,1,Earth_Relay1_Mars,0,2,451909464321.13007,0.34793196709460572,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,1,Earth_Relay2_Mars,1,2,393793806466.11157,0.31916087847207619,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,4,Direct_Earth_to_Mars,1,1,391797973508.9906,0.3207853628153815,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,4,Earth_Relay0_Mars,0,2,473732934877.48517,0.31354008782716308,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,4,Earth_Relay1_Mars,0,2,451909464321.13007,0.34793196709460572,0
28,100027,Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,4,Earth_Relay2_Mars,1,2,393793806466.11157,0.31916087847207619,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0,Direct_Earth_to_Mars,1,1,391797973508.9906,0.080196340703845376,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0,Earth_Relay0_Mars,0,2,473732934877.48517,0.078385021956790771,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0,Earth_Relay1_Mars,0,2,451909464321.13007,0.08698299177365143,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0,Earth_Relay2_Mars,1,2,393793806466.11157,0.079790219618019048,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.01,Direct_Earth_to_Mars,1,1,391797973508.9906,0.080196340703845376,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.01,Earth_Relay0_Mars,0,2,473732934877.48517,0.078385021956790771,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.01,Earth_Relay1_Mars,0,2,451909464321.13007,0.08698299177365143,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.01,Earth_Relay2_Mars,1,2,393793806466.11157,0.079790219618019048,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,391797973508.9906,0.080196340703845376,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.10000000000000001,Earth_Relay0_Mars,0,2,473732934877.48517,0.078385021956790771,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.10000000000000001,Earth_Relay1_Mars,0,2,451909464321.13007,0.08698299177365143,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.10000000000000001,Earth_Relay2_Mars,1,2,393793806466.11157,0.079790219618019048,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,1,Direct_Earth_to_Mars,1,1,391797973508.9906,0.080196340703845376,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,1,Earth_Relay0_Mars,0,2,473732934877.48517,0.078385021956790771,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,1,Earth_Relay1_Mars,0,2,451909464321.13007,0.08698299177365143,0
28,100027,Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,1,Earth_Relay2_Mars,1,2,393793806466.11157,0.079790219618019048,0
