Experiment_Family,Design_Name,Transmit_Power_W,TX_Diameter_m,RX_Diameter_m,Slot_Rate_Hz,PPM_Order,Packet_Bits,Background_Photons_Per_Slot,Route_Name,N_Worlds,Mean_End_To_End_Packet_Success,Minimum,Maximum,Worlds_At_Least_50pct,Worlds_At_Least_90pct,Worlds_At_Least_99pct,Worlds_At_Least_99_9pct
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.01,Direct_Earth_to_Mars,100,0.25747104948993516,3.7520530862213016e-302,1,28,22,19,16
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.01,Earth_Relay0_Mars,100,0.26642417927959078,0,0.99999999999317879,26,24,24,24
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.01,Earth_Relay1_Mars,100,0.15118150999654803,0,0.99999968814227347,15,13,11,7
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.01,Earth_Relay2_Mars,100,0.25604588819454294,0,1,26,22,19,15
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,100,0.22394935655903339,0,0.99999999999340616,22,20,16,14
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.10000000000000001,Earth_Relay0_Mars,100,0.24388213009012977,0,0.99999999991973709,24,24,24,24
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.10000000000000001,Earth_Relay1_Mars,100,0.12680948891017954,0,0.99999713132958445,13,11,7,4
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.10000000000000001,Earth_Relay2_Mars,100,0.22213112908046753,0,0.99999999999477041,22,20,16,14
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,1,Direct_Earth_to_Mars,100,0.16824647578694418,0,0.99999999999954525,16,14,12,11
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,1,Earth_Relay0_Mars,100,0.23916321281130973,0,0.99999996446308681,24,24,21,20
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,1,Earth_Relay1_Mars,100,0.083772680840480424,0,0.99958712342825873,9,5,3,1
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,1,Earth_Relay2_Mars,100,0.16603894891299942,0,1,16,14,11,11
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,4,Direct_Earth_to_Mars,100,0.12115239493362878,0,0.99999999979763743,12,11,10,7
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,4,Earth_Relay0_Mars,100,0.21389959869634473,0,0.99996449936159737,21,20,19,14
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,4,Earth_Relay1_Mars,100,0.030659049784335202,0,0.93691014395815164,3,1,0,0
Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,4,Earth_Relay2_Mars,100,0.1194619616776194,0,0.99999999939927875,11,11,9,7
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0,Direct_Earth_to_Mars,100,0.12341882502892912,0,0.99999839631678988,12,11,7,7
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0,Earth_Relay0_Mars,100,0.21540783798349025,0,0.99861039622580017,21,20,14,0
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0,Earth_Relay1_Mars,100,0.031968198867079266,0,0.87598900544260849,3,0,0,0
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0,Earth_Relay2_Mars,100,0.12186189503457756,0,0.99999706234074615,11,11,7,7
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.01,Direct_Earth_to_Mars,100,0.11296521415590996,0,0.99999350655472807,11,10,7,5
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.01,Earth_Relay0_Mars,100,0.20312137532273186,0,0.99579891630193529,20,19,7,0
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.01,Earth_Relay1_Mars,100,0.021525781130942293,0,0.73190050549206331,3,0,0,0
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.01,Earth_Relay2_Mars,100,0.11152966987413135,0,0.99998837848394406,11,9,7,5
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,100,0.097225469951530988,0,0.99994693595094541,11,7,7,4
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.10000000000000001,Earth_Relay0_Mars,100,0.17673301482553005,0,0.97475242536897855,19,11,0,0
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.10000000000000001,Earth_Relay1_Mars,100,0.004370791493119898,0,0.23210785565151371,0,0,0,0
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.10000000000000001,Earth_Relay2_Mars,100,0.095443947596601325,0,0.99990727531527357,10,7,6,3
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,1,Direct_Earth_to_Mars,100,0.062428892811762629,0,0.99499465964804001,7,4,1,0
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,1,Earth_Relay0_Mars,100,0.02635876846727396,0,0.4211240641915473,0,0,0,0
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,1,Earth_Relay1_Mars,100,6.968806336444717e-12,0,6.9641402322237803e-10,0,0,0,0
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,1,Earth_Relay2_Mars,100,0.06027831735992626,0,0.99197401700952936,7,4,1,0
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,4,Direct_Earth_to_Mars,100,0.01423999644878267,0,0.63928297811680035,1,0,0,0
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,4,Earth_Relay0_Mars,100,1.4600329367334055e-11,0,1.4361679367002387e-09,0,0,0,0
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,4,Earth_Relay1_Mars,100,2.4760204796020121e-81,0,2.4760204796020116e-79,0,0,0,0
Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,4,Earth_Relay2_Mars,100,0.01054713028036559,0,0.52657146501414331,1,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0,Direct_Earth_to_Mars,100,0.049332767308548207,0,0.94430127049606372,5,2,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0,Earth_Relay0_Mars,100,0.0085699402458170367,0,0.17311503073553886,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0,Earth_Relay1_Mars,100,4.5966069405637752e-10,0,4.496356083621853e-08,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0,Earth_Relay2_Mars,100,0.046174200342338982,0,0.92536548265947249,5,1,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.01,Direct_Earth_to_Mars,100,0.035858885201841904,0,0.86759147391106239,4,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.01,Earth_Relay0_Mars,100,0.00087037628941743171,0,0.029540622883073134,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.01,Earth_Relay1_Mars,100,4.3991043389618102e-15,0,4.3870156339896759e-13,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.01,Earth_Relay2_Mars,100,0.032131300335654679,0,0.82793673599968254,4,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,100,0.011222986936475806,0,0.4960783184693992,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.10000000000000001,Earth_Relay0_Mars,100,1.1844133033588335e-08,0,9.9054192580318673e-07,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.10000000000000001,Earth_Relay1_Mars,100,5.681193355127768e-42,0,5.6811927908899051e-40,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,0.10000000000000001,Earth_Relay2_Mars,100,0.0083640087514163467,0,0.40077347063512164,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,1,Direct_Earth_to_Mars,100,6.6224734728008222e-08,0,6.5397791874781184e-06,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,1,Earth_Relay0_Mars,100,2.226908604554659e-55,0,2.2268227999645866e-53,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,1,Earth_Relay1_Mars,100,1.7089768211881253e-203,0,1.7089768211881254e-201,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,1,Earth_Relay2_Mars,100,4.3253785880670203e-09,0,4.2970431824119309e-07,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,4,Direct_Earth_to_Mars,100,1.6935220027824488e-55,0,1.6935220027814202e-53,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,4,Earth_Relay0_Mars,100,1.1219826845128474e-282,0,1.1211133475118698e-280,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,4,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
Slot_Rate,Slot_Rate_500000Hz,10,0.20000000000000001,0.20000000000000001,500000,16,8192,4,Earth_Relay2_Mars,100,2.913465049035132e-63,0,2.913465049034896e-61,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0,Direct_Earth_to_Mars,100,6.8659804438517957e-70,0,6.8659804246708334e-68,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0,Earth_Relay0_Mars,100,4.0100884896420289e-235,0,3.9997863886020197e-233,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0,Earth_Relay2_Mars,100,2.1690655953828416e-75,0,2.1690655919734441e-73,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.01,Direct_Earth_to_Mars,100,4.8720022000004448e-95,0,4.8720021998879852e-93,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.01,Earth_Relay0_Mars,100,2.4066780569254524e-303,0,2.4065706298911546e-301,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.01,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.01,Earth_Relay2_Mars,100,6.8339924310333231e-102,0,6.8339924309415662e-100,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,100,5.4194651763769151e-226,0,5.4194651763769149e-224,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.10000000000000001,Earth_Relay0_Mars,100,0,0,0,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.10000000000000001,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,0.10000000000000001,Earth_Relay2_Mars,100,4.1338894807301403e-240,0,4.1338894807301405e-238,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,1,Direct_Earth_to_Mars,100,0,0,0,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,1,Earth_Relay0_Mars,100,0,0,0,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,1,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,1,Earth_Relay2_Mars,100,0,0,0,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,4,Direct_Earth_to_Mars,100,0,0,0,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,4,Earth_Relay0_Mars,100,0,0,0,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,4,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
Slot_Rate,Slot_Rate_2000000Hz,10,0.20000000000000001,0.20000000000000001,2000000,16,8192,4,Earth_Relay2_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0,Direct_Earth_to_Mars,100,3.6856624307845435e-12,0,3.6726665076878175e-10,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0,Earth_Relay0_Mars,100,1.0412818728253596e-64,0,1.0396345698929096e-62,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0,Earth_Relay1_Mars,100,1.6826316451911527e-194,0,1.6826316451881919e-192,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0,Earth_Relay2_Mars,100,1.0461920868908923e-13,0,1.0441010993415914e-11,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.01,Direct_Earth_to_Mars,100,1.5355232297330063e-13,0,1.5326591738282249e-11,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.01,Earth_Relay0_Mars,100,3.4773934848671788e-71,0,3.4720345029749994e-69,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.01,Earth_Relay1_Mars,100,3.4191590374096008e-208,0,3.4191590373871507e-206,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.01,Earth_Relay2_Mars,100,2.903138530686131e-15,0,2.9001859048495253e-13,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.10000000000000001,Direct_Earth_to_Mars,100,5.7171527035907092e-25,0,5.7170893889125964e-23,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.10000000000000001,Earth_Relay0_Mars,100,1.7496496644392874e-123,0,1.7469586981966887e-121,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.10000000000000001,Earth_Relay1_Mars,100,2.5062878091074962e-317,0,2.5062872063474082e-315,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,0.10000000000000001,Earth_Relay2_Mars,100,4.1009388955150613e-28,0,4.1009203931149367e-26,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,1,Direct_Earth_to_Mars,100,6.4883106582047671e-118,0,6.488310658204767e-116,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,1,Earth_Relay0_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,1,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,1,Earth_Relay2_Mars,100,1.138021019574966e-129,0,1.138021019574966e-127,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,4,Direct_Earth_to_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,4,Earth_Relay0_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,4,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_4,10,0.20000000000000001,0.20000000000000001,1000000,4,8192,4,Earth_Relay2_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0,Direct_Earth_to_Mars,100,5.2385595042147458e-09,0,5.1194091371472322e-07,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0,Earth_Relay0_Mars,100,4.7726465821002964e-44,0,4.7084317073286237e-42,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0,Earth_Relay1_Mars,100,1.3647489404176971e-130,0,1.3647489200506826e-128,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0,Earth_Relay2_Mars,100,4.8430945980901447e-10,0,4.7672512907244089e-08,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.01,Direct_Earth_to_Mars,100,3.3587418059290878e-11,0,3.3309491224454008e-09,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.01,Earth_Relay0_Mars,100,1.7538484814451083e-54,0,1.7326134659473227e-52,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.01,Earth_Relay1_Mars,100,2.8043467731327547e-153,0,2.8043465506963184e-151,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.01,Earth_Relay2_Mars,100,1.6241916602776887e-12,0,1.6155367169877975e-10,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.10000000000000001,Direct_Earth_to_Mars,100,1.0920877476584401e-26,0,1.0920795374559292e-24,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.10000000000000001,Earth_Relay0_Mars,100,1.4941303044858272e-126,0,1.4835347930704874e-124,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.10000000000000001,Earth_Relay1_Mars,100,2.5781469472187894e-309,0,2.5698357621785691e-307,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,0.10000000000000001,Earth_Relay2_Mars,100,6.0536127566084467e-30,0,6.0535934353036682e-28,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,1,Direct_Earth_to_Mars,100,3.4312257118611974e-131,0,3.4312257118611976e-129,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,1,Earth_Relay0_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,1,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,1,Earth_Relay2_Mars,100,1.3072158159810807e-143,0,1.3072158159810808e-141,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,4,Direct_Earth_to_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,4,Earth_Relay0_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,4,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_8,10,0.20000000000000001,0.20000000000000001,1000000,8,8192,4,Earth_Relay2_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0,Direct_Earth_to_Mars,100,1.857951445352032e-06,0,0.0001677299104141899,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0,Earth_Relay0_Mars,100,1.7016092821321003e-27,0,1.5764228686110419e-25,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0,Earth_Relay1_Mars,100,1.8294196511026753e-79,0,1.8293791493377062e-77,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0,Earth_Relay2_Mars,100,4.3792138136266364e-07,0,4.0354171799173751e-05,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.01,Direct_Earth_to_Mars,100,8.3109610230111926e-12,0,8.2407315127694466e-10,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.01,Earth_Relay0_Mars,100,3.4041377988347446e-53,0,3.238383189634535e-51,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.01,Earth_Relay1_Mars,100,9.8401217856128546e-137,0,9.8353990128686476e-135,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.01,Earth_Relay2_Mars,100,4.0378367526278779e-13,0,4.014619801756436e-11,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.10000000000000001,Direct_Earth_to_Mars,100,4.4597065144289816e-31,0,4.4596982787449857e-29,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.10000000000000001,Earth_Relay0_Mars,100,5.3069862090053853e-141,0,5.1709594465202537e-139,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.10000000000000001,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,0.10000000000000001,Earth_Relay2_Mars,100,9.9708936440825953e-35,0,9.9708858953728758e-33,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,1,Direct_Earth_to_Mars,100,1.5305765993433893e-161,0,1.5305765993433894e-159,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,1,Earth_Relay0_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,1,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,1,Earth_Relay2_Mars,100,2.0931571482041722e-175,0,2.0931571482041721e-173,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,4,Direct_Earth_to_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,4,Earth_Relay0_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,4,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_32,10,0.20000000000000001,0.20000000000000001,1000000,32,8192,4,Earth_Relay2_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0,Direct_Earth_to_Mars,100,8.2836327167978274e-06,0,0.00071360549232133796,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0,Earth_Relay0_Mars,100,2.4028607855483095e-23,0,2.1324155414398282e-21,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0,Earth_Relay1_Mars,100,1.1070762611672697e-66,0,1.1069205907934716e-64,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0,Earth_Relay2_Mars,100,2.463166876256984e-06,0,0.00021766747380349386,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.01,Direct_Earth_to_Mars,100,1.0767753369524049e-13,0,1.0727710365125941e-11,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.01,Earth_Relay0_Mars,100,1.7234974431246572e-61,0,1.6290660643843109e-59,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.01,Earth_Relay1_Mars,100,7.1911738109743112e-153,0,7.1507016595051456e-151,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.01,Earth_Relay2_Mars,100,3.0920396549746666e-15,0,3.084547023234841e-13,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.10000000000000001,Direct_Earth_to_Mars,100,1.5681361750471416e-32,0,1.5681336998850446e-30,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.10000000000000001,Earth_Relay0_Mars,100,1.1027727879593917e-142,0,1.0160942023382445e-140,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.10000000000000001,Earth_Relay1_Mars,100,1.1982574108587752e-319,0,1.1957524980343601e-317,0,0,0,0
